geo,year,involuntary_temporary
ES30,2009,335322.0
ES30,2010,396153.0
ES30,2011,409999.0
ES30,2012,359441.0
ES30,2013,315404.0
ES30,2014,309181.0
ES30,2015,330130.0
ES30,2016,412128.0
ES30,2017,385776.0
ES30,2018,394960.0
ES30,2019,438444.0
ES30,2020,372125.0
ES30,2021,349739.0
ES30,2022,247383.0
ES30,2023,168291.0
ES41,2008,136123.0
ES41,2009,119526.0
ES41,2010,132885.0
ES41,2011,137406.0
ES41,2012,123414.0
ES41,2013,118898.0
ES41,2014,136610.0
ES41,2015,142396.0
ES41,2016,162386.0
ES41,2017,156270.0
ES41,2018,156590.0
ES41,2019,152740.0
ES41,2020,160024.0
ES41,2021,113952.0
ES41,2022,112671.0
ES41,2023,74899.0
ES42,2008,138980.0
ES42,2009,127601.0
ES42,2010,137377.0
ES42,2011,127209.0
ES42,2012,113130.0
ES42,2013,113481.0
ES42,2014,121449.0
ES42,2015,127692.0
ES42,2016,145323.0
ES42,2017,149863.0
ES42,2018,148196.0
ES42,2019,152229.0
ES42,2020,138963.0
ES42,2021,119389.0
ES42,2022,107562.0
ES42,2023,73860.0
ES43,2008,98268.0
ES43,2009,90818.0
ES43,2010,84569.0
ES43,2011,87124.0
ES43,2012,82379.0
ES43,2013,68105.0
ES43,2014,87233.0
ES43,2015,82309.0
ES43,2016,85726.0
ES43,2017,74312.0
ES43,2018,86607.0
ES43,2019,97079.0
ES43,2020,78393.0
ES43,2021,68710.0
ES43,2022,51191.0
ES43,2023,60308.0
ES51,2008,489754.0
ES51,2009,406930.0
ES51,2010,461421.0
ES51,2011,462862.0
ES51,2012,431818.0
ES51,2013,433576.0
ES51,2014,415084.0
ES51,2015,420641.0
ES51,2016,535465.0
ES51,2017,525795.0
ES51,2018,422221.0
ES51,2019,516348.0
ES51,2020,417564.0
ES51,2021,355680.0
ES51,2022,287533.0
ES51,2023,227289.0
ES52,2008,371205.0
ES52,2009,323113.0
ES52,2010,330336.0
ES52,2011,340111.0
ES52,2012,319666.0
ES52,2013,314976.0
ES52,2014,298389.0
ES52,2015,347093.0
ES52,2016,334847.0
ES52,2017,381137.0
ES52,2018,349566.0
ES52,2019,339549.0
ES52,2020,299887.0
ES52,2021,290292.0
ES52,2022,250724.0
ES52,2023,170502.0
ES53,2008,86121.0
ES53,2009,75136.0
ES53,2010,76181.0
ES53,2011,92003.0
ES53,2012,83756.0
ES53,2013,88901.0
ES53,2014,85267.0
ES53,2015,96449.0
ES53,2016,109189.0
ES53,2017,100811.0
ES53,2018,97906.0
ES53,2019,69293.0
ES53,2020,65251.0
ES53,2021,67722.0
ES53,2022,36017.0
ES53,2023,26820.0
ES61,2008,863263.0
ES61,2009,714888.0
ES61,2010,724423.0
ES61,2011,706903.0
ES61,2012,651543.0
ES61,2013,559794.0
ES61,2014,641295.0
ES61,2015,734875.0
ES61,2016,787547.0
ES61,2017,777151.0
ES61,2018,800117.0
ES61,2019,790955.0
ES61,2020,712683.0
ES61,2021,694388.0
ES61,2022,564115.0
ES61,2023,457778.0
ES62,2008,128342.0
ES62,2009,109428.0
ES62,2010,113588.0
ES62,2011,122003.0
ES62,2012,115203.0
ES62,2013,108254.0
ES62,2014,127790.0
ES62,2015,118419.0
ES62,2016,129704.0
ES62,2017,132897.0
ES62,2018,133508.0
ES62,2019,123330.0
ES62,2020,130587.0
ES62,2021,102510.0
ES62,2022,68927.0
ES62,2023,57319.0
ES63,2008,7043.0
ES63,2009,5207.0
ES63,2010,4992.0
ES63,2011,5895.0
ES63,2012,4877.0
ES63,2013,3736.0
ES63,2014,3152.0
ES63,2015,3334.0
ES63,2016,7068.0
ES63,2017,4380.0
ES63,2018,4752.0
ES63,2019,4830.0
ES63,2020,6226.0
ES63,2021,3327.0
ES63,2022,3314.0
ES63,2023,3917.0
ES64,2008,4612.0
ES64,2009,4955.0
ES64,2010,3660.0
ES64,2011,4238.0
ES64,2012,7224.0
ES64,2013,4459.0
ES64,2014,3132.0
ES64,2015,3678.0
ES64,2016,5978.0
ES64,2017,6357.0
ES64,2018,5734.0
ES64,2019,7243.0
ES64,2020,6539.0
ES64,2021,7977.0
ES64,2022,5989.0
ES64,2023,7010.0
ES70,2008,206398.0
ES70,2009,187285.0
ES70,2010,148300.0
ES70,2011,171425.0
ES70,2012,169768.0
ES70,2013,164962.0
ES70,2014,179497.0
ES70,2015,198325.0
ES70,2016,188498.0
ES70,2017,248363.0
ES70,2018,233311.0
ES70,2019,226647.0
ES70,2020,181119.0
ES70,2021,172676.0
ES70,2022,166412.0
ES70,2023,139543.0
FI18,2008,83263.0
FI18,2009,94420.0
FI18,2010,94131.0
FI18,2011,97661.0
FI18,2012,90646.0
FI18,2013,100558.0
FI18,2014,105250.0
FI18,2015,106437.0
FI18,2016,115203.0
FI18,2017,111344.0
FI18,2018,114927.0
FI18,2019,108473.0
FI18,2020,102583.0
FI18,2021,38857.0
FI18,2022,39290.0
FI18,2023,25668.0
FI19,2008,52348.0
FI19,2009,51631.0
FI19,2010,54852.0
FI19,2011,54681.0
FI19,2012,58650.0
FI19,2013,52654.0
FI19,2014,57157.0
FI19,2015,57708.0
FI19,2016,56756.0
FI19,2017,61973.0
FI19,2018,65525.0
FI19,2019,56985.0
FI19,2020,54098.0
FI19,2021,22263.0
FI19,2022,19146.0
FI19,2023,13630.0
FI1D,2008,62229.0
FI1D,2009,61715.0
FI1D,2010,55615.0
FI1D,2011,54147.0
FI1D,2012,59004.0
FI1D,2013,58162.0
FI1D,2014,61226.0
FI1D,2015,59446.0
FI1D,2016,58812.0
FI1D,2017,62310.0
FI1D,2018,64899.0
FI1D,2019,57143.0
FI1D,2020,49130.0
FI1D,2021,28091.0
FI1D,2022,17129.0
FI1D,2023,15195.0
FI20,2008,861.0
FI20,2009,811.0
FI20,2010,1084.0
FI20,2011,1446.0
FI20,2012,1425.0
FI20,2013,1712.0
FI20,2014,1880.0
FI20,2015,1184.0
FI20,2016,1289.0
FI20,2017,1180.0
FI20,2018,1177.0
FI20,2019,673.0
FI20,2020,1270.0
FI20,2021,262.0
FI20,2022,722.0
FI20,2023,452.0
FR10,2008,336275.0
FR10,2009,303827.0
FR10,2010,298826.0
FR10,2011,306358.0
FR10,2012,316631.0
FR10,2013,371307.0
FR10,2014,313294.0
FR10,2015,329701.0
FR10,2016,322876.0
FR10,2017,391955.0
FR10,2018,327818.0
FR10,2019,315297.0
FR10,2020,280545.0
FR10,2021,222762.0
FR10,2022,194407.0
FR10,2023,131027.0
FR21,2008,48795.0
FR21,2009,46643.0
FR21,2010,37348.0
FR21,2011,38586.0
FR21,2012,44884.0
FR22,2008,65831.0
FR22,2009,57552.0
FR22,2010,63837.0
FR22,2011,57777.0
FR22,2012,54585.0
FR23,2008,54277.0
FR23,2009,43752.0
FR23,2010,53665.0
FR23,2011,60571.0
FR23,2012,68347.0
FR24,2008,61950.0
FR24,2009,62650.0
FR24,2010,70887.0
FR24,2011,73016.0
FR24,2012,72601.0
FR25,2008,35753.0
FR25,2009,45339.0
FR25,2010,48972.0
FR25,2011,43767.0
FR25,2012,53178.0
FR26,2008,45577.0
FR26,2009,45652.0
FR26,2010,42759.0
FR26,2011,54022.0
FR26,2012,48084.0
FR30,2008,131189.0
FR30,2009,135104.0
FR30,2010,138126.0
FR30,2011,142248.0
FR30,2012,138691.0
FR41,2008,70849.0
FR41,2009,60501.0
FR41,2010,84619.0
FR41,2011,84255.0
FR41,2012,77641.0
FR42,2008,42005.0
FR42,2009,41766.0
FR42,2010,45318.0
FR42,2011,61732.0
FR42,2012,46922.0
FR43,2008,45752.0
FR43,2009,33227.0
FR43,2010,37727.0
FR43,2011,36237.0
FR43,2012,27972.0
FR51,2008,118569.0
FR51,2009,90450.0
FR51,2010,114768.0
FR51,2011,115815.0
FR51,2012,119902.0
FR52,2008,88106.0
FR52,2009,82872.0
FR52,2010,92275.0
FR52,2011,99407.0
FR52,2012,87699.0
FR53,2008,55293.0
FR53,2009,59763.0
FR53,2010,59009.0
FR53,2011,52591.0
FR53,2012,56523.0
FR61,2008,88736.0
FR61,2009,97590.0
FR61,2010,89395.0
FR61,2011,94946.0
FR61,2012,105457.0
FR62,2008,80601.0
FR62,2009,77430.0
FR62,2010,97720.0
FR62,2011,86975.0
FR62,2012,78258.0
FR63,2008,25312.0
FR63,2009,18402.0
FR63,2010,23065.0
FR63,2011,22625.0
FR63,2012,22222.0
FR71,2008,190729.0
FR71,2009,170447.0
FR71,2010,211532.0
FR71,2011,183050.0
FR71,2012,192485.0
FR72,2008,41375.0
FR72,2009,36038.0
FR72,2010,38884.0
FR72,2011,42529.0
FR72,2012,45520.0
FR81,2008,78509.0
FR81,2009,77540.0
FR81,2010,86858.0
FR81,2011,82485.0
FR81,2012,81221.0
FR82,2008,155080.0
FR82,2009,144917.0
FR82,2010,145960.0
FR82,2011,145636.0
FR82,2012,154140.0
FR83,2008,5126.0
FR83,2009,3901.0
FR83,2010,3289.0
FR83,2011,9105.0
FR83,2012,5042.0
FRB0,2013,73424.0
FRB0,2014,85733.0
FRB0,2015,59851.0
FRB0,2016,76934.0
FRB0,2017,82116.0
FRB0,2018,70948.0
FRB0,2019,66041.0
FRB0,2020,70372.0
FRB0,2021,45833.0
FRB0,2022,42501.0
FRB0,2023,31871.0
FRC1,2013,56981.0
FRC1,2014,51725.0
FRC1,2015,44601.0
FRC1,2016,50419.0
FRC1,2017,62532.0
FRC1,2018,47753.0
FRC1,2019,44165.0
FRC1,2020,44973.0
FRC1,2021,32725.0
FRC1,2022,21281.0
FRC1,2023,20190.0
FRC2,2013,31841.0
FRC2,2014,35628.0
FRC2,2015,37154.0
FRC2,2016,32684.0
FRC2,2017,41848.0
FRC2,2018,38666.0
FRC2,2019,30356.0
FRC2,2020,18228.0
FRC2,2021,24579.0
FRC2,2022,17244.0
FRC2,2023,17979.0
FRD1,2013,43345.0
FRD1,2014,48978.0
FRD1,2015,55618.0
FRD1,2016,55192.0
FRD1,2017,55026.0
FRD1,2018,56186.0
FRD1,2019,41917.0
FRD1,2020,25543.0
FRD1,2021,45425.0
FRD1,2022,23255.0
FRD1,2023,23620.0
FRD2,2013,57027.0
FRD2,2014,74544.0
FRD2,2015,61144.0
FRD2,2016,74702.0
FRD2,2017,61368.0
FRD2,2018,80123.0
FRD2,2019,70001.0
FRD2,2020,46062.0
FRD2,2021,54490.0
FRD2,2022,30692.0
FRD2,2023,30850.0
FRE1,2013,142938.0
FRE1,2014,149007.0
FRE1,2015,137779.0
FRE1,2016,144432.0
FRE1,2017,161197.0
FRE1,2018,157334.0
FRE1,2019,157234.0
FRE1,2020,160257.0
FRE1,2021,78001.0
FRE1,2022,88153.0
FRE1,2023,59619.0
FRE2,2013,69588.0
FRE2,2014,63725.0
FRE2,2015,80774.0
FRE2,2016,74918.0
FRE2,2017,79247.0
FRE2,2018,53916.0
FRE2,2019,61796.0
FRE2,2020,42819.0
FRE2,2021,51864.0
FRE2,2022,40920.0
FRE2,2023,30683.0
FRF1,2013,56690.0
FRF1,2014,45319.0
FRF1,2015,69145.0
FRF1,2016,56395.0
FRF1,2017,66693.0
FRF1,2018,69000.0
FRF1,2019,43498.0
FRF1,2020,48028.0
FRF1,2021,39441.0
FRF1,2022,31078.0
FRF1,2023,28030.0
FRF2,2013,39383.0
FRF2,2014,45176.0
FRF2,2015,39510.0
FRF2,2016,35900.0
FRF2,2017,42878.0
FRF2,2018,51337.0
FRF2,2019,50343.0
FRF2,2020,35709.0
FRF2,2021,40295.0
FRF2,2022,22076.0
FRF2,2023,17998.0
FRF3,2013,66111.0
FRF3,2014,77989.0
FRF3,2015,85965.0
FRF3,2016,85976.0
FRF3,2017,73130.0
FRF3,2018,68338.0
FRF3,2019,61340.0
FRF3,2020,52274.0
FRF3,2021,57043.0
FRF3,2022,41685.0
FRF3,2023,38832.0
FRG0,2013,105100.0
FRG0,2014,102384.0
FRG0,2015,120777.0
FRG0,2016,129665.0
FRG0,2017,117333.0
FRG0,2018,121135.0
FRG0,2019,92687.0
FRG0,2020,91097.0
FRG0,2021,73987.0
FRG0,2022,53306.0
FRG0,2023,60024.0
FRH0,2013,93369.0
FRH0,2014,123180.0
FRH0,2015,120312.0
FRH0,2016,107090.0
FRH0,2017,110001.0
FRH0,2018,110683.0
FRH0,2019,93995.0
FRH0,2020,93218.0
FRH0,2021,62133.0
FRH0,2022,45529.0
FRH0,2023,47136.0
FRI1,2013,95566.0
FRI1,2014,128098.0
FRI1,2015,110230.0
FRI1,2016,135643.0
FRI1,2017,104912.0
FRI1,2018,124004.0
FRI1,2019,115628.0
FRI1,2020,84341.0
FRI1,2021,74220.0
FRI1,2022,48087.0
FRI1,2023,45366.0
FRI2,2013,21919.0
FRI2,2014,22603.0
FRI2,2015,23693.0
FRI2,2016,25899.0
FRI2,2017,28153.0
FRI2,2018,25557.0
FRI2,2019,25283.0
FRI2,2020,23015.0
FRI2,2021,12552.0
FRI2,2022,12388.0
FRI2,2023,10325.0
FRI3,2013,70071.0
FRI3,2014,56244.0
FRI3,2015,66311.0
FRI3,2016,58517.0
FRI3,2017,50323.0
FRI3,2018,54830.0
FRI3,2019,44079.0
FRI3,2020,32184.0
FRI3,2021,24735.0
FRI3,2022,22299.0
FRI3,2023,22811.0
FRJ1,2013,79853.0
FRJ1,2014,100790.0
FRJ1,2015,83632.0
FRJ1,2016,82574.0
FRJ1,2017,96979.0
FRJ1,2018,93431.0
FRJ1,2019,74025.0
FRJ1,2020,96885.0
FRJ1,2021,62723.0
FRJ1,2022,62546.0
FRJ1,2023,61927.0
FRJ2,2013,93637.0
FRJ2,2014,109716.0
FRJ2,2015,77782.0
FRJ2,2016,106301.0
FRJ2,2017,119258.0
FRJ2,2018,86424.0
FRJ2,2019,91152.0
FRJ2,2020,103369.0
FRJ2,2021,67876.0
FRJ2,2022,45817.0
FRJ2,2023,39914.0
FRK1,2013,28724.0
FRK1,2014,41304.0
FRK1,2015,37604.0
FRK1,2016,55422.0
FRK1,2017,62362.0
FRK1,2018,39072.0
FRK1,2019,36876.0
FRK1,2020,34079.0
FRK1,2021,23609.0
FRK1,2022,21685.0
FRK1,2023,21973.0
FRK2,2013,185371.0
FRK2,2014,205422.0
FRK2,2015,207871.0
FRK2,2016,213867.0
FRK2,2017,227136.0
FRK2,2018,210453.0
FRK2,2019,222754.0
FRK2,2020,165914.0
FRK2,2021,127673.0
FRK2,2022,93602.0
FRK2,2023,67227.0
FRL0,2013,155316.0
FRL0,2014,147238.0
FRL0,2015,148212.0
FRL0,2016,152869.0
FRL0,2017,166444.0
FRL0,2018,153575.0
FRL0,2019,135902.0
FRL0,2020,112281.0
FRL0,2021,116498.0
FRL0,2022,52834.0
FRL0,2023,75650.0
FRM0,2013,12254.0
FRM0,2014,5993.0
FRM0,2015,23109.0
FRM0,2016,6553.0
FRM0,2017,5900.0
FRM0,2018,10326.0
FRM0,2019,6670.0
FRM0,2020,8918.0
FRM0,2021,4475.0
FRM0,2022,7396.0
FRM0,2023,5806.0
FRY1,2014,15968.0
FRY1,2015,14461.0
FRY1,2016,10660.0
FRY1,2017,11641.0
FRY1,2018,12601.0
FRY1,2019,11269.0
FRY1,2020,10022.0
FRY1,2021,9925.0
FRY1,2022,13835.0
FRY1,2023,9618.0
FRY2,2014,16048.0
FRY2,2015,14549.0
FRY2,2016,15453.0
FRY2,2017,14174.0
FRY2,2018,13293.0
FRY2,2019,13074.0
FRY2,2020,12594.0
FRY2,2021,13954.0
FRY2,2022,11745.0
FRY2,2023,8707.0
FRY3,2014,8487.0
FRY3,2015,8113.0
FRY3,2016,7445.0
FRY3,2017,10747.0
FRY3,2018,8721.0
FRY3,2019,8551.0
FRY3,2020,6799.0
FRY3,2021,7947.0
FRY3,2022,5897.0
FRY3,2023,5491.0
FRY4,2014,36753.0
FRY4,2015,39345.0
FRY4,2016,40511.0
FRY4,2017,44761.0
FRY4,2018,36708.0
FRY4,2019,34345.0
FRY4,2020,31833.0
FRY4,2021,31453.0
FRY4,2022,33747.0
FRY4,2023,28074.0
HR03,2008,32153.0
HR03,2009,29721.0
HR03,2010,30289.0
HR03,2011,26458.0
HR03,2012,25773.0
HR03,2013,25509.0
HR03,2014,31113.0
HR03,2015,37277.0
HR03,2016,83376.0
HR03,2017,86193.0
HR03,2018,89283.0
HR03,2019,87001.0
HR03,2020,75285.0
HR03,2021,51726.0
HR03,2022,60394.0
HR03,2023,35116.0
HR04,2008,55553.0
HR04,2009,52275.0
HR04,2010,49532.0
HR04,2011,56486.0
HR04,2012,56384.0
HR04,2013,62665.0
HR04,2014,68670.0
HR04,2015,75871.0
HR04,2016,147985.0
HR04,2017,151739.0
HR04,2018,144158.0
HR04,2019,121776.0
HR04,2020,89037.0
HR04,2021,61561.0
HR04,2022,55650.0
HR04,2023,52350.0
HU10,2008,25935.0
HU10,2009,24283.0
HU10,2010,26544.0
HU10,2011,29397.0
HU10,2012,27971.0
HU10,2013,38848.0
HU10,2014,28875.0
HU10,2015,28761.0
HU10,2016,22841.0
HU10,2017,18637.0
HU10,2018,12206.0
HU10,2019,14424.0
HU10,2020,9625.0
HU10,2021,6088.0
HU10,2022,7308.0
HU10,2023,5150.0
HU21,2008,13447.0
HU21,2009,12853.0
HU21,2010,14628.0
HU21,2011,13374.0
HU21,2012,15989.0
HU21,2013,18979.0
HU21,2014,18705.0
HU21,2015,19212.0
HU21,2016,16270.0
HU21,2017,12336.0
HU21,2018,9594.0
HU21,2019,6542.0
HU21,2020,5896.0
HU21,2021,3144.0
HU21,2022,2574.0
HU21,2023,2047.0
HU22,2008,11188.0
HU22,2009,14895.0
HU22,2010,17220.0
HU22,2011,16231.0
HU22,2012,15892.0
HU22,2013,14021.0
HU22,2014,17166.0
HU22,2015,18655.0
HU22,2016,11156.0
HU22,2017,10761.0
HU22,2018,9148.0
HU22,2019,7503.0
HU22,2020,6077.0
HU22,2021,2710.0
HU22,2022,1466.0
HU22,2023,1774.0
HU23,2008,19224.0
HU23,2009,23763.0
HU23,2010,27858.0
HU23,2011,24736.0
HU23,2012,28291.0
HU23,2013,35387.0
HU23,2014,39322.0
HU23,2015,43203.0
HU23,2016,39551.0
HU23,2017,37433.0
HU23,2018,28674.0
HU23,2019,27180.0
HU23,2020,24608.0
HU23,2021,6733.0
HU23,2022,4872.0
HU23,2023,5765.0
HU31,2008,25483.0
HU31,2009,30396.0
HU31,2010,41260.0
HU31,2011,31512.0
HU31,2012,38368.0
HU31,2013,48188.0
HU31,2014,54434.0
HU31,2015,67274.0
HU31,2016,61576.0
HU31,2017,54477.0
HU31,2018,48106.0
HU31,2019,38970.0
HU31,2020,35894.0
HU31,2021,12470.0
HU31,2022,10945.0
HU31,2023,10008.0
HU32,2008,36841.0
HU32,2009,43739.0
HU32,2010,55417.0
HU32,2011,46748.0
HU32,2012,59176.0
HU32,2013,70681.0
HU32,2014,78479.0
HU32,2015,93579.0
HU32,2016,98079.0
HU32,2017,91789.0
HU32,2018,68668.0
HU32,2019,63522.0
HU32,2020,51767.0
HU32,2021,14529.0
HU32,2022,15500.0
HU32,2023,9848.0
HU33,2008,26150.0
HU33,2009,30070.0
HU33,2010,37817.0
HU33,2011,34745.0
HU33,2012,41507.0
HU33,2013,49969.0
HU33,2014,52021.0
HU33,2015,52488.0
HU33,2016,51917.0
HU33,2017,43631.0
HU33,2018,32443.0
HU33,2019,24360.0
HU33,2020,24417.0
HU33,2021,11732.0
HU33,2022,9777.0
HU33,2023,9644.0
IE01,2008,8999.0
IE01,2009,8846.0
IE01,2010,12899.0
IE01,2011,14233.0
IE01,2012,13622.0
IE01,2013,17284.0
IE01,2014,15347.0
IE01,2015,14806.0
IE01,2016,13456.0
IE01,2017,12854.0
IE01,2018,12485.0
IE01,2019,9770.0
IE01,2020,9721.0
IE01,2021,8602.0
IE01,2022,6659.0
IE01,2023,5716.0
IE02,2008,17901.0
IE02,2009,25342.0
IE02,2010,32030.0
IE02,2011,34039.0
IE02,2012,63539.0
IE02,2013,66814.0
IE02,2014,63849.0
IE02,2015,63325.0
IE02,2016,62210.0
IE02,2017,51878.0
IE02,2018,42225.0
IE02,2019,36736.0
IE02,2020,34031.0
IE02,2021,27519.0
IE02,2022,28732.0
IE02,2023,28536.0
ITC1,2008,85854.0
ITC1,2009,77266.0
ITC1,2010,88173.0
ITC1,2011,103667.0
ITC1,2012,100393.0
ITC1,2013,99181.0
ITC1,2014,98180.0
ITC1,2015,98223.0
ITC1,2016,95593.0
ITC1,2017,105727.0
ITC1,2018,148224.0
ITC1,2019,137902.0
ITC1,2020,120854.0
ITC1,2021,95479.0
ITC1,2022,95705.0
ITC1,2023,95969.0
ITC2,2008,3624.0
ITC2,2009,3409.0
ITC2,2010,3710.0
ITC2,2011,3791.0
ITC2,2012,3905.0
ITC2,2013,3947.0
ITC2,2014,4333.0
ITC2,2015,4492.0
ITC2,2016,4803.0
ITC2,2017,5405.0
ITC2,2018,6004.0
ITC2,2019,6022.0
ITC2,2020,5197.0
ITC2,2021,3358.0
ITC2,2022,3637.0
ITC2,2023,3145.0
ITC3,2008,34138.0
ITC3,2009,34240.0
ITC3,2010,32193.0
ITC3,2011,34853.0
ITC3,2012,31577.0
ITC3,2013,26820.0
ITC3,2014,32052.0
ITC3,2015,33701.0
ITC3,2016,32645.0
ITC3,2017,41791.0
ITC3,2018,53280.0
ITC3,2019,50204.0
ITC3,2020,46249.0
ITC3,2021,30819.0
ITC3,2022,35374.0
ITC3,2023,34293.0
ITC4,2008,171442.0
ITC4,2009,161936.0
ITC4,2010,174305.0
ITC4,2011,199245.0
ITC4,2012,202310.0
ITC4,2013,196606.0
ITC4,2014,210055.0
ITC4,2015,223181.0
ITC4,2016,229742.0
ITC4,2017,264123.0
ITC4,2018,331505.0
ITC4,2019,319587.0
ITC4,2020,264042.0
ITC4,2021,224637.0
ITC4,2022,228014.0
ITC4,2023,213233.0
ITF1,2008,36435.0
ITF1,2009,35517.0
ITF1,2010,31101.0
ITF1,2011,35747.0
ITF1,2012,39712.0
ITF1,2013,40039.0
ITF1,2014,44953.0
ITF1,2015,46022.0
ITF1,2016,43066.0
ITF1,2017,48328.0
ITF1,2018,59450.0
ITF1,2019,68183.0
ITF1,2020,56136.0
ITF1,2021,47237.0
ITF1,2022,55519.0
ITF1,2023,48126.0
ITF2,2008,9239.0
ITF2,2009,7669.0
ITF2,2010,7169.0
ITF2,2011,7119.0
ITF2,2012,6799.0
ITF2,2013,7064.0
ITF2,2014,6569.0
ITF2,2015,7876.0
ITF2,2016,7121.0
ITF2,2017,7544.0
ITF2,2018,10208.0
ITF2,2019,10954.0
ITF2,2020,8488.0
ITF2,2021,6141.0
ITF2,2022,7958.0
ITF2,2023,7673.0
ITF3,2008,132764.0
ITF3,2009,127425.0
ITF3,2010,120834.0
ITF3,2011,133048.0
ITF3,2012,143561.0
ITF3,2013,148122.0
ITF3,2014,145831.0
ITF3,2015,161991.0
ITF3,2016,158245.0
ITF3,2017,179154.0
ITF3,2018,196809.0
ITF3,2019,218801.0
ITF3,2020,185371.0
ITF3,2021,134158.0
ITF3,2022,127550.0
ITF3,2023,116513.0
ITF4,2008,129209.0
ITF4,2009,139456.0
ITF4,2010,138170.0
ITF4,2011,141542.0
ITF4,2012,151781.0
ITF4,2013,140525.0
ITF4,2014,136735.0
ITF4,2015,146521.0
ITF4,2016,150169.0
ITF4,2017,155676.0
ITF4,2018,181079.0
ITF4,2019,173965.0
ITF4,2020,166198.0
ITF4,2021,100626.0
ITF4,2022,98791.0
ITF4,2023,98418.0
ITF5,2008,16848.0
ITF5,2009,16431.0
ITF5,2010,15511.0
ITF5,2011,17180.0
ITF5,2012,16349.0
ITF5,2013,15555.0
ITF5,2014,15576.0
ITF5,2015,15138.0
ITF5,2016,17165.0
ITF5,2017,18233.0
ITF5,2018,24022.0
ITF5,2019,27222.0
ITF5,2020,25339.0
ITF5,2021,14863.0
ITF5,2022,14206.0
ITF5,2023,14420.0
ITF6,2008,75349.0
ITF6,2009,73960.0
ITF6,2010,71978.0
ITF6,2011,76130.0
ITF6,2012,79080.0
ITF6,2013,74003.0
ITF6,2014,77692.0
ITF6,2015,75403.0
ITF6,2016,80416.0
ITF6,2017,76872.0
ITF6,2018,92743.0
ITF6,2019,95887.0
ITF6,2020,84803.0
ITF6,2021,35146.0
ITF6,2022,34576.0
ITF6,2023,38981.0
ITG1,2008,182824.0
ITG1,2009,170199.0
ITG1,2010,177314.0
ITG1,2011,179114.0
ITG1,2012,172925.0
ITG1,2013,157396.0
ITG1,2014,165854.0
ITG1,2015,179414.0
ITG1,2016,170441.0
ITG1,2017,193302.0
ITG1,2018,213915.0
ITG1,2019,218032.0
ITG1,2020,209001.0
ITG1,2021,97878.0
ITG1,2022,105015.0
ITG1,2023,118134.0
ITG2,2008,54241.0
ITG2,2009,54330.0
ITG2,2010,55372.0
ITG2,2011,58174.0
ITG2,2012,63618.0
ITG2,2013,54783.0
ITG2,2014,54163.0
ITG2,2015,62251.0
ITG2,2016,61782.0
ITG2,2017,62720.0
ITG2,2018,79252.0
ITG2,2019,89587.0
ITG2,2020,64515.0
ITG2,2021,41110.0
ITG2,2022,42242.0
ITG2,2023,42350.0
ITH1,2008,13545.0
ITH1,2009,15448.0
ITH1,2010,15402.0
ITH1,2011,14755.0
ITH1,2012,15214.0
ITH1,2013,17021.0
ITH1,2014,18947.0
ITH1,2015,18797.0
ITH1,2016,19549.0
ITH1,2017,20642.0
ITH1,2018,24524.0
ITH1,2019,24327.0
ITH1,2020,21425.0
ITH1,2021,8886.0
ITH1,2022,10042.0
ITH1,2023,10918.0
ITH2,2008,15987.0
ITH2,2009,16860.0
ITH2,2010,16536.0
ITH2,2011,20117.0
ITH2,2012,20982.0
ITH2,2013,22120.0
ITH2,2014,23277.0
ITH2,2015,24524.0
ITH2,2016,24770.0
ITH2,2017,29521.0
ITH2,2018,33327.0
ITH2,2019,32517.0
ITH2,2020,28629.0
ITH2,2021,16941.0
ITH2,2022,15532.0
ITH2,2023,14007.0
ITH3,2008,114533.0
ITH3,2009,98279.0
ITH3,2010,89151.0
ITH3,2011,110062.0
ITH3,2012,121242.0
ITH3,2013,128781.0
ITH3,2014,108799.0
ITH3,2015,113309.0
ITH3,2016,131791.0
ITH3,2017,157267.0
ITH3,2018,199624.0
ITH3,2019,179973.0
ITH3,2020,154115.0
ITH3,2021,125310.0
ITH3,2022,138934.0
ITH3,2023,128465.0
ITH4,2008,30948.0
ITH4,2009,29685.0
ITH4,2010,29974.0
ITH4,2011,32911.0
ITH4,2012,30462.0
ITH4,2013,32823.0
ITH4,2014,32168.0
ITH4,2015,31847.0
ITH4,2016,40200.0
ITH4,2017,44057.0
ITH4,2018,55643.0
ITH4,2019,51801.0
ITH4,2020,41465.0
ITH4,2021,36536.0
ITH4,2022,37343.0
ITH4,2023,32848.0
ITH5,2008,92637.0
ITH5,2009,93873.0
ITH5,2010,109229.0
ITH5,2011,121126.0
ITH5,2012,136525.0
ITH5,2013,137595.0
ITH5,2014,140933.0
ITH5,2015,148637.0
ITH5,2016,150068.0
ITH5,2017,163298.0
ITH5,2018,210089.0
ITH5,2019,206321.0
ITH5,2020,182525.0
ITH5,2021,127730.0
ITH5,2022,136426.0
ITH5,2023,127516.0
ITI1,2008,87479.0
ITI1,2009,83673.0
ITI1,2010,91734.0
ITI1,2011,97254.0
ITI1,2012,96323.0
ITI1,2013,90935.0
ITI1,2014,105809.0
ITI1,2015,112705.0
ITI1,2016,108734.0
ITI1,2017,115709.0
ITI1,2018,147534.0
ITI1,2019,150924.0
ITI1,2020,116145.0
ITI1,2021,86347.0
ITI1,2022,102066.0
ITI1,2023,93735.0
ITI2,2008,19695.0
ITI2,2009,22554.0
ITI2,2010,20120.0
ITI2,2011,21281.0
