Avg_expenditure_per_journey,Avg_expenditure_per_stay,Avg_duration_of_stay,Year,Region
490.94753535086556,69.14200632793597,7.100568256904982,2024,Peloponnese
523.6105930920082,69.1690670164674,7.570010926522254,2023,Peloponnese
508.56945183111867,56.32658263719184,9.028942073530228,2022,Peloponnese
523.2646674119484,60.97928175107563,8.581023790145222,2021,Peloponnese
475.37224191994017,47.79264118829034,9.946557254433785,2020,Peloponnese
463.993701279911,64.47292986016325,7.196721202003339,2019,Peloponnese
468.95083100726555,62.81724399129614,7.465320049256581,2018,Peloponnese
422.73217014216124,58.93435957475498,7.172932279105346,2017,Peloponnese
383.7320527114867,56.16455428321439,6.832281634008635,2016,Peloponnese
