Avg_expenditure_per_journey,Avg_expenditure_per_stay,Avg_duration_of_stay,Year,Region
234.5,60.15804231455519,3.8980656779661014,2024,Western Macedonia
246.3769520668213,55.28391380016759,4.456575794495838,2023,Western Macedonia
279.9473871759959,50.15045457031182,5.582150542294781,2022,Western Macedonia
428.0094155848833,37.768160353298306,11.332546027688773,2021,Western Macedonia
370.0843087817918,41.73983062567498,8.866454492849469,2020,Western Macedonia
248.36378026743765,49.74306346190922,4.992932943456977,2019,Western Macedonia
173.55764342711703,46.015755820536654,3.771700373758914,2018,Western Macedonia
202.7497253652395,52.30722558664594,3.876132276015832,2017,Western Macedonia
205.07325069863063,45.91537229355063,4.466331001032429,2016,Western Macedonia
