Avg_expenditure_per_journey,Avg_expenditure_per_stay,Avg_duration_of_stay,Year,Region
414.1,98.8,4.191295546558705,2024,Central Greece
336.25450840665127,67.70049991356146,4.9667950581749585,2023,Central Greece
416.2192689536324,73.23418256854298,5.683401580458349,2022,Central Greece
469.6493582925615,62.76644486952232,7.482490991306893,2021,Central Greece
397.8670129150418,54.03415849944655,7.363249913832137,2020,Central Greece
265.42205546689775,60.48619050257474,4.388143033335839,2019,Central Greece
353.09563944378453,64.63208808631609,5.463163111366999,2018,Central Greece
301.14804526064523,56.226473393995825,5.355983170959527,2017,Central Greece
286.8330885952031,63.5230352303523,4.5154185022026425,2016,Central Greece
