Avg_expenditure_per_journey,Avg_expenditure_per_stay,Avg_duration_of_stay,Year,Region
577.8205016167088,80.37016628310266,7.189489935622941,2024,Ionian Islands
603.5758806667785,75.75100990396425,7.9678921961830085,2023,Ionian Islands
821.0072598361346,108.53875750327619,7.564185169628028,2022,Ionian Islands
744.6410163350644,90.15262751249644,8.259781626795586,2021,Ionian Islands
554.0890374836359,64.52377752301678,8.587362035429226,2020,Ionian Islands
627.0786390179977,80.4913399433955,7.790634861576198,2019,Ionian Islands
534.7640174190003,68.2939685342644,7.830325706591482,2018,Ionian Islands
598.3621033624955,71.15694465670123,8.40904715975807,2017,Ionian Islands
611.9468067831543,69.95913715510186,8.747203462879293,2016,Ionian Islands
