Avg_expenditure_per_journey,Avg_expenditure_per_stay,Avg_duration_of_stay,Year,Region
540.8091248520171,99.35483870967741,5.443208724159914,2024,Attica
480.03870702490343,85.39082047356852,5.621666408200076,2023,Attica
506.6294911970798,81.09290582690659,6.247519262393732,2022,Attica
555.4106605737152,68.41195910415948,8.118619432138816,2021,Attica
469.3746011611667,61.05983633766274,7.68712511061299,2020,Attica
437.5583255673396,76.16579048701293,5.744814342102153,2019,Attica
401.1600811644533,72.61034174237483,5.524833949794502,2018,Attica
405.52163887221235,70.7670753329427,5.730371602391748,2017,Attica
381.71686078659957,70.01203136228933,5.452160912334336,2016,Attica
