Avg_expenditure_per_journey,Avg_expenditure_per_stay,Avg_duration_of_stay,Year,Region
343.50816852966466,59.48038412863843,5.775150472914875,2024,Thessaly
406.08835069234925,62.16636416625073,6.532284075780148,2023,Thessaly
357.1469431021362,52.038611591102594,6.863114371852306,2022,Thessaly
653.5633818499465,74.27064478700017,8.799753707865236,2021,Thessaly
492.9199421636915,63.54958058840676,7.756462554115014,2020,Thessaly
440.335449176359,72.62563314973812,6.063085856593965,2019,Thessaly
400.6877924763951,64.13268714962317,6.24779360237285,2018,Thessaly
417.6008371355462,57.62995235291075,7.246246441056692,2017,Thessaly
421.9738032475237,58.86487415047894,7.168516187919012,2016,Thessaly
