Avg_expenditure_per_journey,Avg_expenditure_per_stay,Avg_duration_of_stay,Year,Region
211.41889680879822,47.894696129747565,4.414244454877859,2024,Central Macedonia
230.71098987498561,46.93948420367597,4.9150729665861554,2023,Central Macedonia
271.357452067719,44.53809883910884,6.092703980203134,2022,Central Macedonia
344.98923763042177,47.52561725519948,7.259016453756393,2021,Central Macedonia
322.2339915579892,44.97191521470528,7.165227231697319,2020,Central Macedonia
332.7691976086911,55.13073814432769,6.036001127674529,2019,Central Macedonia
290.5950282871315,50.9153305203529,5.707417104382127,2018,Central Macedonia
255.00061617091686,45.409796509026904,5.615541926514159,2017,Central Macedonia
263.98363366230274,46.4667340548343,5.681131653255034,2016,Central Macedonia
