,0
Hotel_Occupancy_pct_diff,0.19907940161104717
Hotel_Stays_Natives_pct_diff,0.19907940161104717
Hotel_Stays_Foreign_pct_diff,0.19907940161104717
Hotel_Stays_Total_pct_diff,0.19907940161104717
geo,0.0
Hotel_Stays_Natives,0.0
nuts_level,0.0
year,0.0
nuts_label,0.0
Hotel_Occupancy,0.0
Hotel_Beds,0.0
Hotel_Stays_Total,0.0
Hotel_Stays_Foreign,0.0
