geo,year,greek_tourism_Arrivals__Hotel_Arrivals_Natives,greek_tourism_Arrivals__Hotel_Arrivals_Foreign,greek_tourism_Arrivals__Hotel_Arrivals_Total,greek_tourism_Arrivals__Hotel_Beds,greek_tourism_Arrivals__Hotel_Arrivals_Natives_pct_diff,greek_tourism_Arrivals__Hotel_Arrivals_Foreign_pct_diff,greek_tourism_Arrivals__Hotel_Arrivals_Total_pct_diff,greek_tourism_Arrivals__Hotel_Beds_pct_diff,_row_order_,__conflict_file
EL651,2017,53099,5860,58959,2971,14.027100736573107,37.558685446009385,15.999370413362977,0.1348163127738456,155,greek_tourism_Arrivals
EL651,2018,216092,221398,437490,11392,12.446597596956908,41.48554776618247,25.479701939458604,7.027433295753475,147,greek_tourism_Arrivals
EL651,2018,63025,12688,75713,3531,18.69338405619692,116.51877133105802,28.416357129530688,18.848872433524065,156,greek_tourism_Arrivals
EL651,2019,224334,219285,443619,11517,3.814116209762509,-0.954389831886467,1.4009463073441677,1.0972612359550562,148,greek_tourism_Arrivals
EL651,2019,66123,10904,77027,3733,4.915509718365728,-14.060529634300126,1.7355011688877735,5.720758991787029,157,greek_tourism_Arrivals
EL651,2020,120475,39004,159479,8229,-46.29659347223337,-82.21310167134095,-64.0504577125867,-28.549101328470957,149,greek_tourism_Arrivals
EL651,2020,30205,3953,34158,3139,-54.31997943227016,-63.747248716067496,-55.65451075596869,-15.912135012054648,158,greek_tourism_Arrivals
EL651,2021,161810,77564,239374,8532,34.31002282631251,98.86165521484976,50.0975050006584,3.682099890630696,150,greek_tourism_Arrivals
EL651,2021,38794,8558,47352,2207,28.43568945538818,116.49380217556286,38.62638327770947,-29.6909843899331,159,greek_tourism_Arrivals
EL651,2022,197098,157123,354221,11387,21.808293677770223,102.57206951678614,47.97805943836841,33.46225972808251,151,greek_tourism_Arrivals
EL651,2022,60804,8165,68969,3506,56.73557766664948,-4.592194437952793,45.65171481669201,58.858178522881744,160,greek_tourism_Arrivals
EL651,2023,227216,182077,409293,11977,15.280723295010604,15.88182506698574,15.547356029145645,5.181347150259067,152,greek_tourism_Arrivals
EL651,2023,70472,9873,80345,3182,15.900269719097428,20.91855480710349,16.49436703446476,-9.241300627495722,161,greek_tourism_Arrivals
EL541,2015,27952,2429,30381,662,,,,,162,greek_tourism_Arrivals
EL541,2015,43631,31493,75124,4836,,,,,639,greek_tourism_Arrivals
EL541,2016,28849,2460,31309,678,3.209072696050372,1.2762453684643886,3.0545406668641584,2.416918429003021,163,greek_tourism_Arrivals
EL541,2016,44407,38003,82410,5193,1.7785519470101534,20.67126028006224,9.698631595761674,7.382133995037221,640,greek_tourism_Arrivals
EL541,2017,29292,2882,32174,721,1.535581822593504,17.154471544715445,2.762783864064646,6.342182890855458,164,greek_tourism_Arrivals
EL541,2017,51021,45673,96694,5348,14.894048235638529,20.182617161803016,17.332847955345226,2.984787213556711,641,greek_tourism_Arrivals
EL541,2018,27255,3224,30479,727,-6.954117165096273,11.86675919500347,-5.268229004786473,0.8321775312066574,165,greek_tourism_Arrivals
EL541,2018,55979,52238,108217,5633,9.717567276219595,14.3739189455477,11.91697520011583,5.329094988780852,642,greek_tourism_Arrivals
EL541,2019,27758,4054,31812,758,1.845532929737663,25.744416873449133,4.373503067685948,4.264099037138927,166,greek_tourism_Arrivals
EL541,2019,56189,54192,110381,5650,0.3751406777541578,3.740571997396532,1.9996858164613691,0.3017930055032842,643,greek_tourism_Arrivals
EL541,2020,15908,1634,17542,710,-42.69039556163989,-59.69412925505674,-44.85728655853137,-6.33245382585752,167,greek_tourism_Arrivals
EL541,2020,56223,17466,73689,4830,0.0605100642474505,-67.77015057573074,-33.24122810991022,-14.513274336283184,644,greek_tourism_Arrivals
EL541,2021,18248,1878,20126,584,14.709580085491575,14.932680538555692,14.73036141831034,-17.74647887323944,168,greek_tourism_Arrivals
EL541,2021,43847,22953,66800,4485,-22.0123437027551,31.415321195465477,-9.348749474141323,-7.142857142857142,645,greek_tourism_Arrivals
EL541,2022,27452,3946,31398,758,50.4384042086804,110.1171458998935,56.00715492397893,29.794520547945208,169,greek_tourism_Arrivals
EL541,2022,55840,48986,104826,6089,27.351928296120605,113.41872522110398,56.9251497005988,35.76365663322185,646,greek_tourism_Arrivals
EL541,2023,35319,5591,40910,796,28.657292729127203,41.68778509883426,30.294923243518696,5.013192612137203,170,greek_tourism_Arrivals
EL541,2023,62976,60897,123873,5993,12.779369627507164,24.315110439717472,18.17011046877683,-1.576613565445886,647,greek_tourism_Arrivals
EL531,2015,3531,177,3708,1109,,,,,198,greek_tourism_Arrivals
EL531,2015,38096,3101,41197,1476,,,,,450,greek_tourism_Arrivals
EL531,2016,2363,99,2462,1109,-33.07844803171906,-44.06779661016949,-33.60302049622438,0.0,199,greek_tourism_Arrivals
EL531,2016,37747,2472,40219,1440,-0.9161066778664428,-20.28377942599161,-2.373959268878802,-2.4390243902439024,451,greek_tourism_Arrivals
EL531,2017,6418,937,7355,1154,171.60389335590352,846.4646464646465,198.7408610885459,4.05770964833183,200,greek_tourism_Arrivals
EL531,2017,41979,3053,45032,1436,11.211487005589849,23.50323624595469,11.966980780228251,-0.2777777777777778,452,greek_tourism_Arrivals
EL531,2018,5106,635,5741,985,-20.44250545341228,-32.230522945570975,-21.94425560842964,-14.644714038128251,201,greek_tourism_Arrivals
EL531,2018,44055,4724,48779,1782,4.945329807761024,54.73304945954799,8.320749689109967,24.094707520891365,453,greek_tourism_Arrivals
EL531,2019,6785,946,7731,1031,32.88288288288289,48.976377952755904,34.66295070545201,4.67005076142132,202,greek_tourism_Arrivals
EL531,2019,46098,4734,50832,1762,4.637385086823289,0.2116850127011007,4.208778367740216,-1.122334455667789,454,greek_tourism_Arrivals
