geo,year,greek_tourism_GVA__GVA_GHI,greek_tourism_GVA__GVA_total,greek_tourism_GVA__GVA_GHI_pct,greek_tourism_GVA__GVA_GHI_pct_diff,_row_order_,__conflict_file
EL541,2020,93.223079,542.644236,17.179410157781536,-20.0038678680198,549,greek_tourism_GVA
EL541,2020,131.549853,500.163931,26.3013473876428,-22.58212631690936,1446,greek_tourism_GVA
EL541,2021,107.750881,577.501332,18.658118177292792,15.583911361691891,550,greek_tourism_GVA
EL541,2021,158.293516,552.91021,28.629154089956128,20.32967912172429,1447,greek_tourism_GVA
EL541,2022,135.384013,638.954196,21.18837529317986,25.645388458587178,551,greek_tourism_GVA
EL541,2022,198.244542,622.487067,31.84717442491058,25.23857389079663,1448,greek_tourism_GVA
EL531,2000,38.42658,278.780313,13.783821241351433,,828,greek_tourism_GVA
EL531,2000,246.776682,1697.979465,14.533549261739749,,1150,greek_tourism_GVA
EL531,2001,41.243482,293.075738,14.072636063787716,7.330608136347286,829,greek_tourism_GVA
EL531,2001,248.645282,1809.922052,13.737900023111052,0.7572028219424779,1151,greek_tourism_GVA
EL531,2002,35.251885,269.239233,13.093145678364044,-14.527379138356938,830,greek_tourism_GVA
EL531,2002,264.930709,1929.280447,13.732099416233806,6.549662583181437,1152,greek_tourism_GVA
EL531,2003,41.945646,266.801108,15.721691080833144,18.988377500947827,831,greek_tourism_GVA
EL531,2003,281.261301,2197.510811,12.799086111071697,6.16409930794396,1153,greek_tourism_GVA
EL531,2004,50.981137,310.225844,16.43355574205481,21.540950877237638,832,greek_tourism_GVA
EL531,2004,292.748417,2345.924916,12.479019042909556,4.084143804767516,1154,greek_tourism_GVA
EL531,2005,53.535973,307.564672,17.406411683068722,5.011335859378739,833,greek_tourism_GVA
EL531,2005,286.349457,2454.109678,11.668160537688896,-2.18582223793888,1155,greek_tourism_GVA
EL531,2006,54.716695,319.153524,17.1443179803335,2.20547406507397,834,greek_tourism_GVA
EL531,2006,302.187484,2630.667973,11.4871008846999,5.531013456749811,1156,greek_tourism_GVA
EL531,2007,58.609712,331.865348,17.66069050390883,7.114861378232002,835,greek_tourism_GVA
EL531,2007,324.422935,2632.342758,12.324494369665215,7.358164112448817,1157,greek_tourism_GVA
EL531,2008,66.454434,346.922779,19.15539653854785,13.384679317311788,836,greek_tourism_GVA
EL531,2008,376.901948,2656.457089,14.18814365798325,16.176110668624588,1158,greek_tourism_GVA
EL531,2009,61.586273,329.694693,18.67978900103193,-7.325562354499938,837,greek_tourism_GVA
EL531,2009,361.399434,2749.830445,13.142607925413378,-4.113142445207001,1159,greek_tourism_GVA
EL531,2010,64.970857,329.504731,19.717731154518688,5.495679207605235,838,greek_tourism_GVA
EL531,2010,319.222456,2790.362076,11.44018042481452,-11.670460446819616,1160,greek_tourism_GVA
EL531,2011,56.046611,301.789921,18.571399208524262,-13.735767715054148,839,greek_tourism_GVA
EL531,2011,261.660118,2704.57613,9.674718159995,-18.032045339567212,1161,greek_tourism_GVA
EL531,2012,51.800625,285.900476,18.118411597188103,-7.575812211018436,840,greek_tourism_GVA
EL531,2012,232.42152,3032.850654,7.663467361752921,-11.174266152398518,1162,greek_tourism_GVA
EL531,2013,52.690097,271.707589,19.39220659751245,1.7171066951412362,841,greek_tourism_GVA
EL531,2013,220.91126,2889.88987,7.64427953789118,-4.952321110368777,1163,greek_tourism_GVA
EL531,2014,49.175673,269.50938,18.24636790007086,-6.669989618732336,842,greek_tourism_GVA
EL531,2014,206.055378,2803.317288,7.350412273417977,-6.7248188254414965,1164,greek_tourism_GVA
EL531,2015,48.290592,275.962847,17.49894687816436,-1.799835052587906,843,greek_tourism_GVA
EL531,2015,202.955968,2582.166238,7.859910993073718,-1.504163604019099,1165,greek_tourism_GVA
EL531,2016,47.226141,268.823818,17.567692234770654,-2.204261649971072,844,greek_tourism_GVA
EL531,2016,200.529288,2288.786091,8.76138179922206,-1.1956682150879172,1166,greek_tourism_GVA
EL531,2017,49.059145,266.278088,18.424026313423127,3.8813334335320815,845,greek_tourism_GVA
EL531,2017,205.887663,2274.66775,9.051329056738066,2.672115905582827,1167,greek_tourism_GVA
EL531,2018,50.593412,266.955369,18.9520114128141,3.1273822648152545,846,greek_tourism_GVA
EL531,2018,209.049534,2235.766617,9.350239529048302,1.5357263052716232,1168,greek_tourism_GVA
EL531,2019,50.618987,274.534746,18.4380985421787,0.0505500597587613,847,greek_tourism_GVA
EL531,2019,203.975918,2069.001331,9.858665383333191,-2.426992255337908,1169,greek_tourism_GVA
EL531,2020,39.250335,276.76293,14.181933613724931,-22.459264149241072,848,greek_tourism_GVA
EL531,2020,163.957114,1745.769466,9.391681845350822,-19.619376832514128,1170,greek_tourism_GVA
EL531,2021,46.886342,289.73568,16.18245360737069,19.45462885858172,849,greek_tourism_GVA
EL531,2021,195.30252,1878.037247,10.399288955103456,19.11805180957259,1171,greek_tourism_GVA
EL531,2022,59.221359,316.970889,18.68353248048593,26.30833729788517,850,greek_tourism_GVA
EL531,2022,243.843922,2163.210425,11.272316330483658,24.854467827655277,1172,greek_tourism_GVA
EL611,2000,159.10974,728.028688,21.85487229041721,,1012,greek_tourism_GVA
EL611,2000,261.474684,956.898729,27.325220117415373,,1587,greek_tourism_GVA
EL611,2001,178.57616,799.476647,22.33663242948984,12.23458727290988,1013,greek_tourism_GVA
EL611,2001,261.786607,1090.970622,23.99575219725761,0.1192937668871908,1588,greek_tourism_GVA
EL611,2002,194.325564,967.298754,20.089508354726984,8.819432560314898,1014,greek_tourism_GVA
EL611,2002,259.143779,1179.347824,21.97348176054293,-1.0095352204171424,1589,greek_tourism_GVA
EL611,2003,229.55868,1040.692062,22.058271450522508,18.1309732362336,1015,greek_tourism_GVA
EL611,2003,290.509845,1314.241868,22.104747388857344,12.103731033419866,1590,greek_tourism_GVA
EL611,2004,242.823179,1145.719261,21.193951019734147,5.778260704408999,1016,greek_tourism_GVA
EL611,2004,306.809216,1420.432123,21.599709766631342,5.610608824633812,1591,greek_tourism_GVA
EL611,2005,256.676715,1096.223774,23.41462765977196,5.70519505471098,1017,greek_tourism_GVA
EL611,2005,317.347289,1407.230893,22.5511883358007,3.4347315694714977,1592,greek_tourism_GVA
EL611,2006,252.082098,1094.681523,23.02789374841764,-1.7900404405596353,1018,greek_tourism_GVA
EL611,2006,313.642387,1458.911788,21.498379105563853,-1.1674597919757257,1593,greek_tourism_GVA
EL611,2007,282.091573,1182.651241,23.852473427540247,11.90464346262303,1019,greek_tourism_GVA
EL611,2007,339.475495,1587.968204,21.37797810717374,8.23648494933819,1594,greek_tourism_GVA
EL611,2008,297.039791,1229.373617,24.161881050030697,5.299065775353736,1020,greek_tourism_GVA
EL611,2008,365.797132,1614.603954,22.655533023673,7.753619152981853,1595,greek_tourism_GVA
EL611,2009,287.020891,1274.563262,22.519156134283747,-3.3729151122382706,1021,greek_tourism_GVA
EL611,2009,344.532387,1638.276503,21.03017325641275,-5.813261816388421,1596,greek_tourism_GVA
EL611,2010,260.873046,1154.659952,22.59306261970364,-9.110084255156192,1022,greek_tourism_GVA
EL611,2010,310.345793,1498.6297,20.708637564036,-9.922606782392275,1597,greek_tourism_GVA
EL611,2011,231.030949,1024.292123,22.55518165299803,-11.439317881848169,1023,greek_tourism_GVA
EL611,2011,261.146517,1334.754793,19.565130492099307,-15.853050729126524,1598,greek_tourism_GVA
EL611,2012,205.978058,976.142,21.101239163974096,-10.843954504121433,1024,greek_tourism_GVA
EL611,2012,232.19818,1277.431611,18.176955854273125,-11.085094043203345,1599,greek_tourism_GVA
EL611,2013,198.281287,999.442866,19.83918178270332,-3.7366946143360633,1025,greek_tourism_GVA
EL611,2013,230.541928,1260.326634,18.292236455267997,-0.7132924125417326,1600,greek_tourism_GVA
EL611,2014,196.405597,962.468308,20.40644822977382,-0.9459742915628704,1026,greek_tourism_GVA
EL611,2014,228.383823,1279.459157,17.850028408526995,-0.936100872722816,1601,greek_tourism_GVA
EL611,2015,195.256189,963.773804,20.25954515360536,-0.5852216115816669,1027,greek_tourism_GVA
EL611,2015,229.013153,1268.155931,18.058753454664878,0.2755580459829599,1602,greek_tourism_GVA
EL611,2016,195.364278,949.77431,20.569547517030653,0.0553575282574048,1028,greek_tourism_GVA
EL611,2016,225.248004,1236.014072,18.22374106433313,-1.6440754387587422,1603,greek_tourism_GVA
EL611,2017,202.608073,946.654598,21.40253408455953,3.7078400791366666,1029,greek_tourism_GVA
EL611,2017,233.918773,1238.857478,18.881814668272924,3.849432113058804,1604,greek_tourism_GVA
EL611,2018,214.085817,965.683896,22.16934732853824,5.664998353742796,1030,greek_tourism_GVA
EL611,2018,239.58926,1266.821316,18.912632505782685,2.4241265150617086,1605,greek_tourism_GVA
EL611,2019,211.634586,999.655159,21.170759145754584,-1.1449758953438651,1031,greek_tourism_GVA
EL611,2019,240.181446,1306.103447,18.38915949205056,0.2471671726854526,1606,greek_tourism_GVA
EL611,2020,171.951032,920.174679,18.686781534443856,-18.750977687550566,1032,greek_tourism_GVA
EL611,2020,193.021118,1187.384128,16.255996138765973,-19.635291895111664,1607,greek_tourism_GVA
EL611,2021,196.335108,1014.996521,19.343426695351205,14.180825620168417,1033,greek_tourism_GVA
EL611,2021,215.082044,1292.461957,16.64126691196683,11.429281017841786,1608,greek_tourism_GVA
EL611,2022,239.830231,1099.880582,21.80511547570898,22.15351265653416,1034,greek_tourism_GVA
EL611,2022,255.594859,1417.225734,18.034872841223752,18.83598195672718,1609,greek_tourism_GVA
EL653,2000,209.808153,779.36293,26.92046861915796,,1173,greek_tourism_GVA
EL653,2000,277.290622,1336.293538,20.750726851153868,,1311,greek_tourism_GVA
EL653,2001,215.112804,850.947505,25.279209673456883,2.528334063357398,1174,greek_tourism_GVA
EL653,2001,276.836545,1461.571399,18.94102095795048,-0.1637549069365872,1312,greek_tourism_GVA
EL653,2002,217.928888,909.265292,23.967580190006856,1.3091196561223708,1175,greek_tourism_GVA
EL653,2002,320.406738,1510.117256,21.217341681711105,15.738598746057905,1313,greek_tourism_GVA
EL653,2003,247.011093,962.880238,25.65335576032458,13.344814112023546,1176,greek_tourism_GVA
EL653,2003,354.70148,1646.574169,21.54178576816967,10.70350212173128,1314,greek_tourism_GVA
EL653,2004,271.975134,1028.440428,26.445395046255417,10.106445300414114,1177,greek_tourism_GVA
EL653,2004,368.510624,1728.15653,21.32391468034438,3.893173493383789,1315,greek_tourism_GVA
EL653,2005,277.585016,1003.710316,27.655889510654383,2.062645182849683,1178,greek_tourism_GVA
EL653,2005,395.09295,1849.45968,21.36261494492273,7.21344902121464,1316,greek_tourism_GVA
EL653,2006,284.386666,1095.732615,25.954020361071397,2.4502943631510696,1179,greek_tourism_GVA
EL653,2006,391.335996,2046.682538,19.12050299615152,-0.9509038316173324,1317,greek_tourism_GVA
EL653,2007,321.254122,1183.394924,27.146822711908133,12.963848312072413,1180,greek_tourism_GVA
EL653,2007,457.377412,2180.108227,20.979573689760677,16.87588585640866,1318,greek_tourism_GVA
EL653,2008,300.517301,1211.223333,24.811056129150707,-6.454958732015903,1181,greek_tourism_GVA
EL653,2008,471.714307,2227.033116,21.181288397150176,3.134587459688549,1319,greek_tourism_GVA
EL653,2009,302.624123,1239.263241,24.419680418811037,0.7010651276946024,1182,greek_tourism_GVA
EL653,2009,465.375743,2223.379499,20.931008098676365,-1.3437294366397114,1320,greek_tourism_GVA
EL653,2010,270.081672,1149.534368,23.49487579652773,-10.753422654280596,1183,greek_tourism_GVA
EL653,2010,432.445756,2133.774973,20.266699228925678,-7.075999876512682,1321,greek_tourism_GVA
EL653,2011,244.030784,1073.471066,22.73287019363408,-9.645559362502766,1184,greek_tourism_GVA
EL653,2011,377.642087,1983.777553,19.036513767831718,-12.672957992909522,1322,greek_tourism_GVA
EL653,2012,224.793074,1002.649374,22.419908676869127,-7.883312787291631,1185,greek_tourism_GVA
EL653,2012,344.884872,1851.96406,18.622654696657555,-8.674143091471695,1323,greek_tourism_GVA
EL653,2013,225.96601,987.246821,22.8885021651541,0.5217847592582062,1186,greek_tourism_GVA
EL653,2013,352.290099,1718.026128,20.505514628587765,2.147159125031157,1324,greek_tourism_GVA
EL653,2014,229.641089,984.660727,23.321849110368756,1.6263857559816106,1187,greek_tourism_GVA
EL653,2014,354.222132,1747.534058,20.269827095982127,0.548421032973734,1325,greek_tourism_GVA
EL653,2015,218.674327,1011.899233,21.6102868614389,-4.775609647104568,1188,greek_tourism_GVA
EL653,2015,351.163447,1773.274346,19.803108740174604,-0.8634934758960708,1326,greek_tourism_GVA
EL653,2016,213.391995,959.912773,22.230352694765116,-2.4156159858674204,1189,greek_tourism_GVA
EL653,2016,347.542695,1748.99036,19.87104691646213,-1.0310731458334383,1327,greek_tourism_GVA
EL653,2017,221.177283,1026.810662,21.540220722795723,3.648350539109951,1190,greek_tourism_GVA
EL653,2017,360.250263,1785.361809,20.177997601605476,3.6564048627176695,1328,greek_tourism_GVA
EL653,2018,228.767394,1012.701586,22.589812948115597,3.431686517281256,1191,greek_tourism_GVA
EL653,2018,369.108582,1769.359503,20.861141072470904,2.458934776683284,1329,greek_tourism_GVA
EL653,2019,233.459321,1042.463932,22.394954284135363,2.050959674786518,1192,greek_tourism_GVA
EL653,2019,361.585369,1772.41318,20.400737992706645,-2.0382113467088114,1330,greek_tourism_GVA
EL653,2020,188.314522,949.34761,19.836203305973456,-19.33732986398945,1193,greek_tourism_GVA
EL653,2020,282.711732,1605.88477,17.604733370751127,-21.81328221828578,1331,greek_tourism_GVA
EL653,2021,221.348215,992.893401,22.293250693082207,17.5417661097852,1194,greek_tourism_GVA
EL653,2021,334.737583,1703.269221,19.652652609049877,18.402437929247306,1332,greek_tourism_GVA
EL653,2022,266.980537,1180.073134,22.62406704362783,20.61562683033157,1195,greek_tourism_GVA
EL653,2022,425.200644,1977.90601,21.49751514228929,27.02506846982881,1333,greek_tourism_GVA
