geo,year,temporary_employment,geo_label,NUTS_level,Country_code,temporary_employment_diff
HU,2012,9.5,Hungary,0,HU,4.3956043956043995
HU,2013,10.9,Hungary,0,HU,14.736842105263163
HU,2014,10.8,Hungary,0,HU,-0.9174311926605472
HU,2015,11.4,Hungary,0,HU,5.555555555555552
HU,2016,9.7,Hungary,0,HU,-14.912280701754394
HU,2017,8.8,Hungary,0,HU,-9.278350515463904
HU,2018,7.2,Hungary,0,HU,-18.181818181818183
HU,2019,6.6,Hungary,0,HU,-8.333333333333341
HU,2020,5.9,Hungary,0,HU,-10.606060606060595
HU,2021,5.9,Hungary,0,HU,0
HU,2022,5.5,Hungary,0,HU,-6.7796610169491585
HU,2023,5,Hungary,0,HU,-9.090909090909092
HU,2024,4.8,Hungary,0,HU,-4.0000000000000036
MT,1995,NA,Malta,0,MT,NA
MT,1996,NA,Malta,0,MT,NA
MT,1997,NA,Malta,0,MT,NA
MT,1998,NA,Malta,0,MT,NA
MT,1999,NA,Malta,0,MT,NA
MT,2000,4.1,Malta,0,MT,NA
MT,2001,4.2,Malta,0,MT,2.4390243902439157
MT,2002,4.2,Malta,0,MT,0
MT,2003,4.2,Malta,0,MT,0
MT,2004,3.3,Malta,0,MT,-21.428571428571434
MT,2005,4.4,Malta,0,MT,33.33333333333336
MT,2006,3.8,Malta,0,MT,-13.636363636363647
MT,2007,5.1,Malta,0,MT,34.210526315789465
MT,2008,4.3,Malta,0,MT,-15.68627450980392
MT,2009,4.9,Malta,0,MT,13.953488372093037
MT,2010,5.4,Malta,0,MT,10.20408163265306
MT,2011,6.6,Malta,0,MT,22.222222222222207
MT,2012,6.9,Malta,0,MT,4.5454545454545565
MT,2013,7.6,Malta,0,MT,10.144927536231874
MT,2014,7.8,Malta,0,MT,2.631578947368424
MT,2015,7.7,Malta,0,MT,-1.2820512820512775
MT,2016,7.7,Malta,0,MT,0
MT,2017,6,Malta,0,MT,-22.07792207792208
MT,2018,8,Malta,0,MT,33.33333333333333
MT,2019,9.4,Malta,0,MT,17.500000000000004
MT,2020,8.1,Malta,0,MT,-13.82978723404256
MT,2021,8.3,Malta,0,MT,2.469135802469149
MT,2022,8.3,Malta,0,MT,0
MT,2023,8.9,Malta,0,MT,7.228915662650598
MT,2024,9.7,Malta,0,MT,8.988764044943807
NL,1995,10.9,Netherlands,0,NL,NA
NL,1996,12,Netherlands,0,NL,10.091743119266052
NL,1997,11.4,Netherlands,0,NL,-4.9999999999999964
NL,1998,12.7,Netherlands,0,NL,11.403508771929815
NL,1999,12,Netherlands,0,NL,-5.511811023622042
NL,2000,14,Netherlands,0,NL,16.666666666666664
NL,2001,14.3,Netherlands,0,NL,2.142857142857148
NL,2002,14.3,Netherlands,0,NL,0
NL,2003,14.5,Netherlands,0,NL,1.3986013986013937
NL,2004,14.6,Netherlands,0,NL,0.6896551724137907
NL,2005,15.4,Netherlands,0,NL,5.479452054794526
NL,2006,16.7,Netherlands,0,NL,8.441558441558435
NL,2007,18,Netherlands,0,NL,7.784431137724555
NL,2008,18.3,Netherlands,0,NL,1.6666666666666705
NL,2009,18.3,Netherlands,0,NL,0
NL,2010,18.4,Netherlands,0,NL,0.5464480874316823
NL,2011,18.3,Netherlands,0,NL,-0.5434782608695536
NL,2012,19.4,Netherlands,0,NL,6.010928961748622
NL,2013,20.4,Netherlands,0,NL,5.154639175257732
NL,2014,21.4,Netherlands,0,NL,4.901960784313726
NL,2015,20.2,Netherlands,0,NL,-5.607476635514016
NL,2016,20.8,Netherlands,0,NL,2.9702970297029774
NL,2017,21.8,Netherlands,0,NL,4.8076923076923075
NL,2018,21.5,Netherlands,0,NL,-1.376146788990829
NL,2019,20.2,Netherlands,0,NL,-6.04651162790698
NL,2020,18,Netherlands,0,NL,-10.891089108910888
NL,2021,27.4,Netherlands,0,NL,52.222222222222214
NL,2022,27.7,Netherlands,0,NL,1.0948905109489078
NL,2023,27.4,Netherlands,0,NL,-1.0830324909747318
NL,2024,26.4,Netherlands,0,NL,-3.649635036496351
AT,1995,6,Austria,0,AT,NA
AT,1996,8,Austria,0,AT,33.33333333333333
AT,1997,7.8,Austria,0,AT,-2.500000000000002
AT,1998,7.8,Austria,0,AT,0
AT,1999,7.9,Austria,0,AT,1.282051282051289
AT,2000,7.9,Austria,0,AT,0
AT,2001,8.1,Austria,0,AT,2.531645569620244
AT,2002,7.4,Austria,0,AT,-8.641975308641966
AT,2003,7.2,Austria,0,AT,-2.702702702702705
AT,2004,9.5,Austria,0,AT,31.944444444444443
AT,2005,9,Austria,0,AT,-5.263157894736842
AT,2006,8.9,Austria,0,AT,-1.1111111111111072
AT,2007,8.8,Austria,0,AT,-1.1235955056179736
AT,2008,8.9,Austria,0,AT,1.1363636363636322
AT,2009,9.1,Austria,0,AT,2.2471910112359472
AT,2010,9.4,Austria,0,AT,3.2967032967033045
AT,2011,9.5,Austria,0,AT,1.0638297872340388
AT,2012,9.3,Austria,0,AT,-2.1052631578947296
AT,2013,9.2,Austria,0,AT,-1.0752688172043163
AT,2014,9.1,Austria,0,AT,-1.0869565217391266
AT,2015,9.1,Austria,0,AT,0
AT,2016,9,Austria,0,AT,-1.098901098901095
AT,2017,9.2,Austria,0,AT,2.2222222222222143
AT,2018,9.1,Austria,0,AT,-1.0869565217391266
AT,2019,8.7,Austria,0,AT,-4.3956043956043995
AT,2020,8.2,Austria,0,AT,-5.74712643678161
AT,2021,8.8,Austria,0,AT,7.3170731707317245
AT,2022,8.8,Austria,0,AT,0
AT,2023,9,Austria,0,AT,2.2727272727272645
AT,2024,8.4,Austria,0,AT,-6.6666666666666625
PL,1995,NA,Poland,0,PL,NA
PL,1996,NA,Poland,0,PL,NA
PL,1997,5.6,Poland,0,PL,NA
PL,1998,5.3,Poland,0,PL,-5.357142857142854
PL,1999,4.8,Poland,0,PL,-9.433962264150944
PL,2000,5.7,Poland,0,PL,18.750000000000007
PL,2001,11.9,Poland,0,PL,108.77192982456141
PL,2002,15.5,Poland,0,PL,30.252100840336134
PL,2003,18.9,Poland,0,PL,21.935483870967733
PL,2004,22.5,Poland,0,PL,19.047619047619058
PL,2005,25.6,Poland,0,PL,13.777777777777784
PL,2006,27.3,Poland,0,PL,6.640624999999997
PL,2007,28.2,Poland,0,PL,3.296703296703291
PL,2008,26.9,Poland,0,PL,-4.609929078014187
PL,2009,26.4,Poland,0,PL,-1.858736059479554
PL,2010,27.3,Poland,0,PL,3.409090909090917
PL,2011,26.9,Poland,0,PL,-1.465201465201473
PL,2012,26.9,Poland,0,PL,0
PL,2013,26.9,Poland,0,PL,0
PL,2014,28.4,Poland,0,PL,5.576208178438662
PL,2015,28,Poland,0,PL,-1.4084507042253471
PL,2016,27.5,Poland,0,PL,-1.7857142857142856
PL,2017,26.2,Poland,0,PL,-4.72727272727273
PL,2018,24.4,Poland,0,PL,-6.870229007633591
PL,2019,21.8,Poland,0,PL,-10.655737704918025
PL,2020,18.7,Poland,0,PL,-14.220183486238538
PL,2021,15.2,Poland,0,PL,-18.71657754010695
PL,2022,15.6,Poland,0,PL,2.631578947368424
PL,2023,15.5,Poland,0,PL,-0.6410256410256387
PL,2024,15.1,Poland,0,PL,-2.580645161290325
PT,1995,10,Portugal,0,PT,NA
PT,1996,10.6,Portugal,0,PT,5.9999999999999964
PT,1997,12.3,Portugal,0,PT,16.037735849056613
PT,1998,17.2,Portugal,0,PT,39.837398373983724
PT,1999,18.5,Portugal,0,PT,7.558139534883726
PT,2000,19.9,Portugal,0,PT,7.5675675675675595
PT,2001,20,Portugal,0,PT,0.5025125628140775
PT,2002,21.6,Portugal,0,PT,8.000000000000007
PT,2003,20.6,Portugal,0,PT,-4.62962962962963
PT,2004,19.8,Portugal,0,PT,-3.883495145631071
PT,2005,19.4,Portugal,0,PT,-2.020202020202031
PT,2006,20.4,Portugal,0,PT,5.154639175257732
PT,2007,22.3,Portugal,0,PT,9.31372549019609
PT,2008,22.7,Portugal,0,PT,1.793721973094164
PT,2009,21.9,Portugal,0,PT,-3.524229074889871
PT,2010,22.8,Portugal,0,PT,4.109589041095901
PT,2011,22,Portugal,0,PT,-3.5087719298245648
PT,2012,20.5,Portugal,0,PT,-6.8181818181818175
PT,2013,21.4,Portugal,0,PT,4.390243902439018
PT,2014,21.5,Portugal,0,PT,0.4672897196261749
PT,2015,22,Portugal,0,PT,2.3255813953488373
PT,2016,22.3,Portugal,0,PT,1.3636363636363669
PT,2017,22.1,Portugal,0,PT,-0.896860986547082
PT,2018,22.1,Portugal,0,PT,0
PT,2019,20.9,Portugal,0,PT,-5.429864253393678
PT,2020,17.9,Portugal,0,PT,-14.354066985645932
PT,2021,17.1,Portugal,0,PT,-4.469273743016744
PT,2022,16.6,Portugal,0,PT,-2.923976608187134
PT,2023,17.4,Portugal,0,PT,4.819277108433717
PT,2024,15.9,Portugal,0,PT,-8.620689655172404
RO,1995,NA,Romania,0,RO,NA
RO,1996,NA,Romania,0,RO,NA
RO,1997,3,Romania,0,RO,NA
RO,1998,3,Romania,0,RO,0
RO,1999,3.1,Romania,0,RO,3.333333333333336
RO,2000,2.9,Romania,0,RO,-6.451612903225811
RO,2001,3,Romania,0,RO,3.448275862068969
RO,2002,0.9,Romania,0,RO,-70
RO,2003,2.1,Romania,0,RO,133.33333333333334
RO,2004,2.8,Romania,0,RO,33.33333333333332
RO,2005,2.4,Romania,0,RO,-14.285714285714283
RO,2006,1.8,Romania,0,RO,-24.999999999999993
RO,2007,1.6,Romania,0,RO,-11.111111111111107
RO,2008,1.3,Romania,0,RO,-18.750000000000004
RO,2009,1,Romania,0,RO,-23.076923076923077
RO,2010,1,Romania,0,RO,0
RO,2011,1.4,Romania,0,RO,39.99999999999999
RO,2012,1.5,Romania,0,RO,7.1428571428571495
RO,2013,1.4,Romania,0,RO,-6.666666666666672
RO,2014,1.5,Romania,0,RO,7.1428571428571495
RO,2015,1.4,Romania,0,RO,-6.666666666666672
RO,2016,1.4,Romania,0,RO,0
RO,2017,1.2,Romania,0,RO,-14.285714285714283
RO,2018,1.1,Romania,0,RO,-8.333333333333323
RO,2019,1.4,Romania,0,RO,27.272727272727256
RO,2020,1.2,Romania,0,RO,-14.285714285714283
RO,2021,2.4,Romania,0,RO,100
RO,2022,2.2,Romania,0,RO,-8.333333333333323
RO,2023,2.5,Romania,0,RO,13.636363636363628
RO,2024,1.8,Romania,0,RO,-27.999999999999996
SI,1995,NA,Slovenia,0,SI,NA
SI,1996,8.4,Slovenia,0,SI,NA
SI,1997,14.3,Slovenia,0,SI,70.23809523809524
SI,1998,11.5,Slovenia,0,SI,-19.580419580419584
SI,1999,10.8,Slovenia,0,SI,-6.086956521739125
SI,2000,12.9,Slovenia,0,SI,19.44444444444444
SI,2001,13.1,Slovenia,0,SI,1.5503875968992191
SI,2002,14.7,Slovenia,0,SI,12.213740458015266
SI,2003,13.7,Slovenia,0,SI,-6.802721088435375
SI,2004,18,Slovenia,0,SI,31.386861313868618
SI,2005,17.4,Slovenia,0,SI,-3.333333333333341
SI,2006,17.2,Slovenia,0,SI,-1.1494252873563178
SI,2007,18.5,Slovenia,0,SI,7.558139534883726
SI,2008,17.4,Slovenia,0,SI,-5.945945945945954
SI,2009,16.3,Slovenia,0,SI,-6.321839080459759
SI,2010,17.2,Slovenia,0,SI,5.521472392638028
SI,2011,18.1,Slovenia,0,SI,5.232558139534897
SI,2012,17.1,Slovenia,0,SI,-5.524861878453039
SI,2013,16.4,Slovenia,0,SI,-4.093567251462005
SI,2014,16.6,Slovenia,0,SI,1.2195121951219685
SI,2015,17.9,Slovenia,0,SI,7.831325301204801
SI,2016,17.1,Slovenia,0,SI,-4.469273743016744
SI,2017,17.9,Slovenia,0,SI,4.678362573099398
SI,2018,15.9,Slovenia,0,SI,-11.17318435754189
SI,2019,13.4,Slovenia,0,SI,-15.723270440251572
SI,2020,10.9,Slovenia,0,SI,-18.656716417910445
SI,2021,12,Slovenia,0,SI,10.091743119266052
SI,2022,11.8,Slovenia,0,SI,-1.6666666666666607
SI,2023,11.5,Slovenia,0,SI,-2.542372881355938
SI,2024,11,Slovenia,0,SI,-4.3478260869565215
SK,1995,NA,Slovakia,0,SK,NA
SK,1996,NA,Slovakia,0,SK,NA
SK,1997,NA,Slovakia,0,SK,NA
SK,1998,4.2,Slovakia,0,SK,NA
SK,1999,3.7,Slovakia,0,SK,-11.904761904761903
SK,2000,4,Slovakia,0,SK,8.108108108108103
SK,2001,5,Slovakia,0,SK,25
SK,2002,4.8,Slovakia,0,SK,-4.0000000000000036
SK,2003,4.9,Slovakia,0,SK,2.0833333333333446
SK,2004,5.5,Slovakia,0,SK,12.244897959183664
SK,2005,5,Slovakia,0,SK,-9.090909090909092
SK,2006,5.1,Slovakia,0,SK,1.9999999999999927
SK,2007,5.1,Slovakia,0,SK,0
SK,2008,4.7,Slovakia,0,SK,-7.843137254901951
SK,2009,4.4,Slovakia,0,SK,-6.382978723404251
SK,2010,5.8,Slovakia,0,SK,31.818181818181802
SK,2011,6.7,Slovakia,0,SK,15.51724137931035
SK,2012,6.8,Slovakia,0,SK,1.4925373134328304
SK,2013,6.9,Slovakia,0,SK,1.4705882352941255
SK,2014,8.9,Slovakia,0,SK,28.985507246376812
SK,2015,10.6,Slovakia,0,SK,19.10112359550561
SK,2016,10.1,Slovakia,0,SK,-4.716981132075472
SK,2017,9.6,Slovakia,0,SK,-4.9504950495049505
SK,2018,8.3,Slovakia,0,SK,-13.541666666666657
SK,2019,8.2,Slovakia,0,SK,-1.2048192771084507
SK,2020,6.8,Slovakia,0,SK,-17.073170731707314
SK,2021,4.3,Slovakia,0,SK,-36.76470588235294
SK,2022,4.4,Slovakia,0,SK,2.3255813953488498
SK,2023,4.4,Slovakia,0,SK,0
SK,2024,4.1,Slovakia,0,SK,-6.818181818181834
FI,1995,16.5,Finland,0,FI,NA
FI,1996,17.3,Finland,0,FI,4.848484848484853
FI,1997,17.1,Finland,0,FI,-1.1560693641618456
FI,1998,17.7,Finland,0,FI,3.5087719298245488
FI,1999,18.2,Finland,0,FI,2.824858757062147
FI,2000,17.7,Finland,0,FI,-2.7472527472527473
FI,2001,17.9,Finland,0,FI,1.1299435028248548
FI,2002,17.3,Finland,0,FI,-3.351955307262558
FI,2003,17.9,Finland,0,FI,3.468208092485537
FI,2004,17.1,Finland,0,FI,-4.469273743016744
FI,2005,16.5,Finland,0,FI,-3.5087719298245696
FI,2006,16.4,Finland,0,FI,-0.6060606060606146
FI,2007,15.9,Finland,0,FI,-3.0487804878048674
FI,2008,15,Finland,0,FI,-5.660377358490568
FI,2009,14.6,Finland,0,FI,-2.6666666666666687
FI,2010,15.5,Finland,0,FI,6.164383561643838
FI,2011,15.6,Finland,0,FI,0.6451612903225784
FI,2012,15.6,Finland,0,FI,0
FI,2013,15.5,Finland,0,FI,-0.6410256410256387
FI,2014,15.5,Finland,0,FI,0
FI,2015,15.3,Finland,0,FI,-1.2903225806451568
FI,2016,15.7,Finland,0,FI,2.614379084967311
FI,2017,16,Finland,0,FI,1.9108280254777117
FI,2018,16.4,Finland,0,FI,2.499999999999991
FI,2019,15.7,Finland,0,FI,-4.268292682926825
FI,2020,14.8,Finland,0,FI,-5.732484076433112
FI,2021,16.3,Finland,0,FI,10.135135135135135
FI,2022,16.5,Finland,0,FI,1.2269938650306704
FI,2023,15.8,Finland,0,FI,-4.242424242424238
FI,2024,15.5,Finland,0,FI,-1.8987341772151944
SE,1995,13.2,Sweden,0,SE,NA
SE,1996,11.8,Sweden,0,SE,-10.606060606060595
SE,1997,12.1,Sweden,0,SE,2.542372881355923
SE,1998,12.9,Sweden,0,SE,6.61157024793389
SE,1999,13.9,Sweden,0,SE,7.751937984496124
SE,2000,14.7,Sweden,0,SE,5.755395683453229
SE,2001,15.9,Sweden,0,SE,8.163265306122456
SE,2002,15.7,Sweden,0,SE,-1.2578616352201324
SE,2003,15.8,Sweden,0,SE,0.6369426751592447
SE,2004,15.7,Sweden,0,SE,-0.6329113924050722
SE,2005,15.9,Sweden,0,SE,1.2738853503184782
SE,2006,17.3,Sweden,0,SE,8.805031446540882
SE,2007,17.5,Sweden,0,SE,1.1560693641618456
SE,2008,16.1,Sweden,0,SE,-7.999999999999992
SE,2009,15.3,Sweden,0,SE,-4.968944099378886
SE,2010,16.4,Sweden,0,SE,7.189542483660116
SE,2011,17,Sweden,0,SE,3.6585365853658622
SE,2012,16.4,Sweden,0,SE,-3.5294117647058907
SE,2013,16.9,Sweden,0,SE,3.0487804878048785
SE,2014,17.5,Sweden,0,SE,3.550295857988174
SE,2015,17.2,Sweden,0,SE,-1.7142857142857182
SE,2016,16.7,Sweden,0,SE,-2.9069767441860463
SE,2017,16.9,Sweden,0,SE,1.1976047904191574
SE,2018,16.8,Sweden,0,SE,-0.5917159763313483
SE,2019,16.6,Sweden,0,SE,-1.1904761904761862
SE,2020,15.4,Sweden,0,SE,-7.228915662650608
SE,2021,15.2,Sweden,0,SE,-1.2987012987013056
SE,2022,15.7,Sweden,0,SE,3.289473684210526
SE,2023,14.7,Sweden,0,SE,-6.369426751592357
SE,2024,13.5,Sweden,0,SE,-8.163265306122444
IS,1995,6.1,Iceland,0,IS,NA
IS,1996,6.1,Iceland,0,IS,0
IS,1997,5.8,Iceland,0,IS,-4.918032786885243
IS,1998,4.9,Iceland,0,IS,-15.517241379310336
IS,1999,4.5,Iceland,0,IS,-8.163265306122454
IS,2000,5.4,Iceland,0,IS,20.000000000000007
IS,2001,5.7,Iceland,0,IS,5.555555555555552
IS,2002,5.4,Iceland,0,IS,-5.263157894736839
IS,2003,NA,Iceland,0,IS,NA
IS,2004,NA,Iceland,0,IS,NA
IS,2005,6.9,Iceland,0,IS,NA
IS,2006,11.5,Iceland,0,IS,66.66666666666666
IS,2007,12.3,Iceland,0,IS,6.956521739130441
IS,2008,9.5,Iceland,0,IS,-22.764227642276428
IS,2009,9.7,Iceland,0,IS,2.1052631578947296
IS,2010,12.4,Iceland,0,IS,27.835051546391764
IS,2011,12.2,Iceland,0,IS,-1.6129032258064602
IS,2012,13.1,Iceland,0,IS,7.377049180327873
IS,2013,14.2,Iceland,0,IS,8.396946564885493
IS,2014,13.4,Iceland,0,IS,-5.633802816901401
IS,2015,12.8,Iceland,0,IS,-4.477611940298504
IS,2016,11.9,Iceland,0,IS,-7.031250000000003
IS,2017,10.6,Iceland,0,IS,-10.924369747899165
IS,2018,9.2,Iceland,0,IS,-13.207547169811324
IS,2019,7.8,Iceland,0,IS,-15.21739130434782
IS,2020,8.4,Iceland,0,IS,7.6923076923077
IS,2021,13,Iceland,0,IS,54.76190476190476
IS,2022,13.1,Iceland,0,IS,0.7692307692307665
IS,2023,11.3,Iceland,0,IS,-13.740458015267167
IS,2024,10.9,Iceland,0,IS,-3.5398230088495604
NO,1995,13.3,Norway,0,NO,NA
NO,1996,13.3,Norway,0,NO,0
NO,1997,12.1,Norway,0,NO,-9.022556390977451
NO,1998,10.8,Norway,0,NO,-10.743801652892554
NO,1999,10.6,Norway,0,NO,-1.8518518518518614
NO,2000,9.7,Norway,0,NO,-8.490566037735853
NO,2001,9.1,Norway,0,NO,-6.185567010309275
NO,2002,10.3,Norway,0,NO,13.186813186813199
NO,2003,9.5,Norway,0,NO,-7.766990291262142
NO,2004,10.2,Norway,0,NO,7.368421052631572
NO,2005,9.5,Norway,0,NO,-6.862745098039209
NO,2006,10.1,Norway,0,NO,6.315789473684206
NO,2007,9.6,Norway,0,NO,-4.9504950495049505
NO,2008,9.1,Norway,0,NO,-5.208333333333334
NO,2009,8.1,Norway,0,NO,-10.989010989010989
NO,2010,8.4,Norway,0,NO,3.7037037037037126
NO,2011,8,Norway,0,NO,-4.761904761904765
NO,2012,8.4,Norway,0,NO,5.000000000000004
NO,2013,8.4,Norway,0,NO,0
NO,2014,7.9,Norway,0,NO,-5.952380952380952
NO,2015,8,Norway,0,NO,1.265822784810122
NO,2016,8.8,Norway,0,NO,10.000000000000009
NO,2017,8.4,Norway,0,NO,-4.545454545454549
NO,2018,8.4,Norway,0,NO,0
NO,2019,8,Norway,0,NO,-4.761904761904765
NO,2020,7.8,Norway,0,NO,-2.500000000000002
NO,2021,9.3,Norway,0,NO,19.230769230769244
NO,2022,8.5,Norway,0,NO,-8.602150537634417
NO,2023,8,Norway,0,NO,-5.88235294117647
NO,2024,8.4,Norway,0,NO,5.000000000000004
CH,1995,NA,Switzerland,0,CH,NA
CH,1996,11.9,Switzerland,0,CH,NA
CH,1997,10.8,Switzerland,0,CH,-9.243697478991592
CH,1998,11.3,Switzerland,0,CH,4.62962962962963
CH,1999,11.8,Switzerland,0,CH,4.424778761061947
CH,2000,11.6,Switzerland,0,CH,-1.6949152542372972
CH,2001,11.6,Switzerland,0,CH,0
CH,2002,12.2,Switzerland,0,CH,5.172413793103446
CH,2003,12.1,Switzerland,0,CH,-0.8196721311475381
CH,2004,12.2,Switzerland,0,CH,0.8264462809917326
CH,2005,12.8,Switzerland,0,CH,4.918032786885258
CH,2006,13.5,Switzerland,0,CH,5.468749999999995
CH,2007,12.9,Switzerland,0,CH,-4.444444444444442
CH,2008,13.2,Switzerland,0,CH,2.325581395348829
CH,2009,13.3,Switzerland,0,CH,0.7575757575757683
CH,2010,13.1,Switzerland,0,CH,-1.5037593984962485
CH,2011,12.9,Switzerland,0,CH,-1.526717557251903
CH,2012,12.8,Switzerland,0,CH,-0.7751937984496096
CH,2013,12.9,Switzerland,0,CH,0.7812499999999972
CH,2014,13.1,Switzerland,0,CH,1.5503875968992191
CH,2015,13.7,Switzerland,0,CH,4.580152671755722
CH,2016,13.3,Switzerland,0,CH,-2.91970802919707
CH,2017,13.4,Switzerland,0,CH,0.7518796992481176
CH,2018,13.1,Switzerland,0,CH,-2.238805970149259
CH,2019,12.7,Switzerland,0,CH,-3.0534351145038197
CH,2020,12.9,Switzerland,0,CH,1.574803149606308
CH,2021,13.5,Switzerland,0,CH,4.651162790697672
CH,2022,13.8,Switzerland,0,CH,2.2222222222222276
CH,2023,13.5,Switzerland,0,CH,-2.173913043478266
CH,2024,13,Switzerland,0,CH,-3.7037037037037033
ME,1995,NA,Montenegro,0,ME,NA
ME,1996,NA,Montenegro,0,ME,NA
ME,1997,NA,Montenegro,0,ME,NA
ME,1998,NA,Montenegro,0,ME,NA
ME,1999,NA,Montenegro,0,ME,NA
ME,2000,NA,Montenegro,0,ME,NA
ME,2001,NA,Montenegro,0,ME,NA
ME,2002,NA,Montenegro,0,ME,NA
ME,2003,NA,Montenegro,0,ME,NA
ME,2004,NA,Montenegro,0,ME,NA
ME,2005,NA,Montenegro,0,ME,NA
ME,2006,NA,Montenegro,0,ME,NA
ME,2007,NA,Montenegro,0,ME,NA
ME,2008,NA,Montenegro,0,ME,NA
ME,2009,NA,Montenegro,0,ME,NA
ME,2010,NA,Montenegro,0,ME,NA
ME,2011,17.3,Montenegro,0,ME,NA
ME,2012,21.6,Montenegro,0,ME,24.855491329479772
ME,2013,26,Montenegro,0,ME,20.370370370370363
ME,2014,27.4,Montenegro,0,ME,5.38461538461538
ME,2015,30.2,Montenegro,0,ME,10.218978102189784
ME,2016,33.8,Montenegro,0,ME,11.920529801324497
ME,2017,30.3,Montenegro,0,ME,-10.355029585798807
ME,2018,32.6,Montenegro,0,ME,7.5907590759075925
ME,2019,33.4,Montenegro,0,ME,2.453987730061341
ME,2020,30.6,Montenegro,0,ME,-8.383233532934124
ME,2021,NA,Montenegro,0,ME,NA
ME,2022,NA,Montenegro,0,ME,NA
ME,2023,NA,Montenegro,0,ME,NA
ME,2024,NA,Montenegro,0,ME,NA
MK,1995,NA,North Macedonia,0,MK,NA
MK,1996,NA,North Macedonia,0,MK,NA
MK,1997,NA,North Macedonia,0,MK,NA
MK,1998,NA,North Macedonia,0,MK,NA
MK,1999,NA,North Macedonia,0,MK,NA
MK,2000,NA,North Macedonia,0,MK,NA
MK,2001,NA,North Macedonia,0,MK,NA
MK,2002,NA,North Macedonia,0,MK,NA
MK,2003,NA,North Macedonia,0,MK,NA
MK,2004,NA,North Macedonia,0,MK,NA
MK,2005,NA,North Macedonia,0,MK,NA
MK,2006,11.9,North Macedonia,0,MK,NA
MK,2007,12.6,North Macedonia,0,MK,5.882352941176464
MK,2008,14.7,North Macedonia,0,MK,16.666666666666664
MK,2009,15.5,North Macedonia,0,MK,5.4421768707483045
MK,2010,16.4,North Macedonia,0,MK,5.806451612903216
MK,2011,14.9,North Macedonia,0,MK,-9.146341463414624
MK,2012,14.4,North Macedonia,0,MK,-3.3557046979865772
MK,2013,15.2,North Macedonia,0,MK,5.555555555555548
MK,2014,15.5,North Macedonia,0,MK,1.9736842105263206
MK,2015,12.6,North Macedonia,0,MK,-18.709677419354843
MK,2016,13.6,North Macedonia,0,MK,7.936507936507936
MK,2017,14,North Macedonia,0,MK,2.941176470588238
MK,2018,15,North Macedonia,0,MK,7.142857142857142
MK,2019,16.7,North Macedonia,0,MK,11.333333333333329
MK,2020,17.8,North Macedonia,0,MK,6.586826347305398
MK,2021,NA,North Macedonia,0,MK,NA
MK,2022,NA,North Macedonia,0,MK,NA
MK,2023,NA,North Macedonia,0,MK,NA
MK,2024,NA,North Macedonia,0,MK,NA
RS,1995,NA,Serbia,0,RS,NA
RS,1996,NA,Serbia,0,RS,NA
RS,1997,NA,Serbia,0,RS,NA
RS,1998,NA,Serbia,0,RS,NA
RS,1999,NA,Serbia,0,RS,NA
RS,2000,NA,Serbia,0,RS,NA
RS,2001,NA,Serbia,0,RS,NA
RS,2002,NA,Serbia,0,RS,NA
RS,2003,NA,Serbia,0,RS,NA
RS,2004,NA,Serbia,0,RS,NA
RS,2005,NA,Serbia,0,RS,NA
RS,2006,NA,Serbia,0,RS,NA
RS,2007,NA,Serbia,0,RS,NA
RS,2008,NA,Serbia,0,RS,NA
RS,2009,NA,Serbia,0,RS,NA
RS,2010,11.5,Serbia,0,RS,NA
RS,2011,12.4,Serbia,0,RS,7.826086956521743
RS,2012,14.1,Serbia,0,RS,13.709677419354833
RS,2013,15.6,Serbia,0,RS,10.638297872340425
RS,2014,18.8,Serbia,0,RS,20.51282051282052
RS,2015,21.8,Serbia,0,RS,15.957446808510637
RS,2016,23.7,Serbia,0,RS,8.715596330275224
RS,2017,22.8,Serbia,0,RS,-3.797468354430374
RS,2018,23,Serbia,0,RS,0.8771929824561372
RS,2019,22.7,Serbia,0,RS,-1.3043478260869596
RS,2020,20.5,Serbia,0,RS,-9.691629955947134
RS,2021,22.5,Serbia,0,RS,9.75609756097561
RS,2022,21.8,Serbia,0,RS,-3.111111111111108
RS,2023,20.2,Serbia,0,RS,-7.339449541284409
RS,2024,19.7,Serbia,0,RS,-2.4752475247524752
TR,1995,NA,Türkiye,0,TR,NA
TR,1996,NA,Türkiye,0,TR,NA
TR,1997,NA,Türkiye,0,TR,NA
TR,1998,NA,Türkiye,0,TR,NA
TR,1999,NA,Türkiye,0,TR,NA
TR,2000,NA,Türkiye,0,TR,NA
TR,2001,NA,Türkiye,0,TR,NA
TR,2002,NA,Türkiye,0,TR,NA
TR,2003,NA,Türkiye,0,TR,NA
TR,2004,NA,Türkiye,0,TR,NA
TR,2005,NA,Türkiye,0,TR,NA
TR,2006,12.5,Türkiye,0,TR,NA
TR,2007,11.9,Türkiye,0,TR,-4.799999999999997
TR,2008,11.2,Türkiye,0,TR,-5.88235294117648
TR,2009,10.7,Türkiye,0,TR,-4.464285714285714
TR,2010,11.5,Türkiye,0,TR,7.4766355140186995
TR,2011,12.2,Türkiye,0,TR,6.086956521739125
TR,2012,12,Türkiye,0,TR,-1.6393442622950762
TR,2013,11.9,Türkiye,0,TR,-0.8333333333333304
TR,2014,13,Türkiye,0,TR,9.243697478991592
TR,2015,13.2,Türkiye,0,TR,1.538461538461533
