geo,year,unemployment_rate,geo_label,NUTS_level,Country_code,unemployment_rate_pct_diff
DEA1,2006,14.1,Düsseldorf,2,DE,-0.7042253521126736
DEA1,2007,13,Düsseldorf,2,DE,-7.8014184397163095
DEA1,2008,13.3,Düsseldorf,2,DE,2.307692307692313
DEA1,2009,13.8,Düsseldorf,2,DE,3.7593984962406015
DEA1,2010,13.5,Düsseldorf,2,DE,-2.173913043478266
DEA1,2011,12.6,Düsseldorf,2,DE,-6.66666666666667
DEA1,2012,12.2,Düsseldorf,2,DE,-3.174603174603177
DEA1,2013,11.3,Düsseldorf,2,DE,-7.377049180327858
DEA1,2014,11.6,Düsseldorf,2,DE,2.6548672566371585
DEA1,2015,11.1,Düsseldorf,2,DE,-4.310344827586207
DEA1,2016,10.9,Düsseldorf,2,DE,-1.8018018018017956
DEA1,2017,10.7,Düsseldorf,2,DE,-1.8348623853211108
DEA1,2018,10.6,Düsseldorf,2,DE,-0.9345794392523332
DEA1,2019,10.5,Düsseldorf,2,DE,-0.943396226415091
DEA1,2020,11,Düsseldorf,2,DE,4.761904761904762
DEA1,2021,11.3,Düsseldorf,2,DE,2.7272727272727337
DEA1,2022,11.5,Düsseldorf,2,DE,1.7699115044247724
DEA1,2023,11.5,Düsseldorf,2,DE,0
DEA1,2024,10.3,Düsseldorf,2,DE,-10.434782608695645
DEA2,2000,10.9,Köln,2,DE,NA
DEA2,2001,11.8,Köln,2,DE,8.256880733944957
DEA2,2002,11.4,Köln,2,DE,-3.3898305084745792
DEA2,2003,14.1,Köln,2,DE,23.684210526315784
DEA2,2004,12.4,Köln,2,DE,-12.056737588652478
DEA2,2005,13.3,Köln,2,DE,7.258064516129036
DEA2,2006,13.8,Köln,2,DE,3.7593984962406015
DEA2,2007,12.2,Köln,2,DE,-11.594202898550735
DEA2,2008,11.7,Köln,2,DE,-4.0983606557377055
DEA2,2009,11.9,Köln,2,DE,1.7094017094017186
DEA2,2010,10.7,Köln,2,DE,-10.084033613445387
DEA2,2011,10,Köln,2,DE,-6.542056074766349
DEA2,2012,9.3,Köln,2,DE,-6.999999999999992
DEA2,2013,8.7,Köln,2,DE,-6.451612903225821
DEA2,2014,9.2,Köln,2,DE,5.74712643678161
DEA2,2015,9.4,Köln,2,DE,2.1739130434782727
DEA2,2016,8.4,Köln,2,DE,-10.638297872340425
DEA2,2017,8.6,Köln,2,DE,2.3809523809523725
DEA2,2018,8.4,Köln,2,DE,-2.3255813953488293
DEA2,2019,7.7,Köln,2,DE,-8.333333333333336
DEA2,2020,9.9,Köln,2,DE,28.571428571428577
DEA2,2021,9.6,Köln,2,DE,-3.0303030303030374
DEA2,2022,8.8,Köln,2,DE,-8.333333333333323
DEA2,2023,7.6,Köln,2,DE,-13.636363636363647
DEA2,2024,7.3,Köln,2,DE,-3.947368421052629
DEA3,2000,10.6,Münster,2,DE,NA
DEA3,2001,10,Münster,2,DE,-5.660377358490563
DEA3,2002,11.8,Münster,2,DE,18.000000000000007
DEA3,2003,13.6,Münster,2,DE,15.254237288135583
DEA3,2004,14.6,Münster,2,DE,7.352941176470589
DEA3,2005,13.8,Münster,2,DE,-5.479452054794513
DEA3,2006,13.4,Münster,2,DE,-2.898550724637684
DEA3,2007,11.4,Münster,2,DE,-14.925373134328357
DEA3,2008,10.9,Münster,2,DE,-4.385964912280701
DEA3,2009,12.5,Münster,2,DE,14.678899082568803
DEA3,2010,12.2,Münster,2,DE,-2.4000000000000057
DEA3,2011,9.5,Münster,2,DE,-22.131147540983605
DEA3,2012,10.5,Münster,2,DE,10.526315789473683
DEA3,2013,9.6,Münster,2,DE,-8.571428571428575
DEA3,2014,9.8,Münster,2,DE,2.0833333333333446
DEA3,2015,9.2,Münster,2,DE,-6.122448979591851
DEA3,2016,9.5,Münster,2,DE,3.2608695652173996
DEA3,2017,8.4,Münster,2,DE,-11.578947368421048
DEA3,2018,8.7,Münster,2,DE,3.5714285714285587
DEA3,2019,8.1,Münster,2,DE,-6.896551724137928
DEA3,2020,7.9,Münster,2,DE,-2.469135802469127
DEA3,2021,10.4,Münster,2,DE,31.645569620253163
DEA3,2022,9.7,Münster,2,DE,-6.730769230769241
DEA3,2023,10.5,Münster,2,DE,8.24742268041238
DEA3,2024,8.7,Münster,2,DE,-17.14285714285715
DEA4,2000,10.6,Detmold,2,DE,NA
DEA4,2001,12.1,Detmold,2,DE,14.150943396226415
DEA4,2002,12.4,Detmold,2,DE,2.4793388429752126
DEA4,2003,11.4,Detmold,2,DE,-8.064516129032258
DEA4,2004,13.1,Detmold,2,DE,14.91228070175438
DEA4,2005,12.5,Detmold,2,DE,-4.580152671755722
DEA4,2006,13.3,Detmold,2,DE,6.400000000000006
DEA4,2007,10.7,Detmold,2,DE,-19.548872180451138
DEA4,2008,11.2,Detmold,2,DE,4.672897196261683
DEA4,2009,11.7,Detmold,2,DE,4.464285714285714
DEA4,2010,11.6,Detmold,2,DE,-0.8547008547008517
DEA4,2011,10.1,Detmold,2,DE,-12.931034482758621
DEA4,2012,9.7,Detmold,2,DE,-3.960396039603964
DEA4,2013,10,Detmold,2,DE,3.0927835051546464
DEA4,2014,8.8,Detmold,2,DE,-11.999999999999993
DEA4,2015,8.6,Detmold,2,DE,-2.2727272727272845
DEA4,2016,9.8,Detmold,2,DE,13.953488372093037
DEA4,2017,8.7,Detmold,2,DE,-11.224489795918382
DEA4,2018,7.8,Detmold,2,DE,-10.344827586206891
DEA4,2019,7.6,Detmold,2,DE,-2.5641025641025665
DEA4,2020,11.4,Detmold,2,DE,50.000000000000014
DEA4,2021,9.5,Detmold,2,DE,-16.666666666666668
DEA4,2022,8.7,Detmold,2,DE,-8.421052631578956
DEA4,2023,7.5,Detmold,2,DE,-13.793103448275856
DEA4,2024,7.6,Detmold,2,DE,1.3333333333333286
DEA5,2000,12.8,Arnsberg,2,DE,NA
DEA5,2001,12.4,Arnsberg,2,DE,-3.1250000000000027
DEA5,2002,12.2,Arnsberg,2,DE,-1.6129032258064602
DEA5,2003,13.5,Arnsberg,2,DE,10.655737704918039
DEA5,2004,14.4,Arnsberg,2,DE,6.66666666666667
DEA5,2005,16.9,Arnsberg,2,DE,17.3611111111111
DEA5,2006,15.6,Arnsberg,2,DE,-7.692307692307687
DEA5,2007,14.5,Arnsberg,2,DE,-7.05128205128205
DEA5,2008,12.4,Arnsberg,2,DE,-14.482758620689653
DEA5,2009,14.4,Arnsberg,2,DE,16.129032258064516
DEA5,2010,12.9,Arnsberg,2,DE,-10.416666666666666
DEA5,2011,11.5,Arnsberg,2,DE,-10.852713178294577
DEA5,2012,11.9,Arnsberg,2,DE,3.4782608695652204
DEA5,2013,11.5,Arnsberg,2,DE,-3.3613445378151288
DEA5,2014,10.8,Arnsberg,2,DE,-6.086956521739125
DEA5,2015,9.7,Arnsberg,2,DE,-10.185185185185198
DEA5,2016,11.6,Arnsberg,2,DE,19.587628865979386
DEA5,2017,10.7,Arnsberg,2,DE,-7.758620689655175
DEA5,2018,9.2,Arnsberg,2,DE,-14.018691588785048
DEA5,2019,9.2,Arnsberg,2,DE,0
DEA5,2020,11.6,Arnsberg,2,DE,26.086956521739136
DEA5,2021,10.6,Arnsberg,2,DE,-8.620689655172415
DEA5,2022,10.3,Arnsberg,2,DE,-2.830188679245273
DEA5,2023,10.5,Arnsberg,2,DE,1.941747572815527
DEA5,2024,9.8,Arnsberg,2,DE,-6.66666666666666
DEB,2000,9.8,Rheinland-Pfalz,1,DE,NA
DEB,2001,10.4,Rheinland-Pfalz,1,DE,6.122448979591832
DEB,2002,10.9,Rheinland-Pfalz,1,DE,4.8076923076923075
DEB,2003,11.7,Rheinland-Pfalz,1,DE,7.339449541284393
DEB,2004,12.9,Rheinland-Pfalz,1,DE,10.256410256410266
DEB,2005,14.1,Rheinland-Pfalz,1,DE,9.302325581395344
DEB,2006,12.8,Rheinland-Pfalz,1,DE,-9.219858156028362
DEB,2007,10.6,Rheinland-Pfalz,1,DE,-17.187500000000007
DEB,2008,9.2,Rheinland-Pfalz,1,DE,-13.207547169811324
DEB,2009,10.8,Rheinland-Pfalz,1,DE,17.391304347826104
DEB,2010,10.1,Rheinland-Pfalz,1,DE,-6.481481481481491
DEB,2011,9.5,Rheinland-Pfalz,1,DE,-5.940594059405938
DEB,2012,9.3,Rheinland-Pfalz,1,DE,-2.1052631578947296
DEB,2013,9.5,Rheinland-Pfalz,1,DE,2.1505376344085945
DEB,2014,7.8,Rheinland-Pfalz,1,DE,-17.894736842105267
DEB,2015,8.6,Rheinland-Pfalz,1,DE,10.256410256410255
DEB,2016,9.3,Rheinland-Pfalz,1,DE,8.139534883720943
DEB,2017,9.1,Rheinland-Pfalz,1,DE,-2.1505376344086136
DEB,2018,8.2,Rheinland-Pfalz,1,DE,-9.890109890109894
DEB,2019,8.4,Rheinland-Pfalz,1,DE,2.4390243902439157
DEB,2020,8.9,Rheinland-Pfalz,1,DE,5.952380952380952
DEB,2021,9.2,Rheinland-Pfalz,1,DE,3.370786516853921
DEB,2022,8.9,Rheinland-Pfalz,1,DE,-3.26086956521738
DEB,2023,9,Rheinland-Pfalz,1,DE,1.1235955056179736
DEB,2024,9.2,Rheinland-Pfalz,1,DE,2.2222222222222143
DEB1,2002,11.8,Koblenz,2,DE,NA
DEB1,2003,13,Koblenz,2,DE,10.169491525423723
DEB1,2004,13.2,Koblenz,2,DE,1.538461538461533
DEB1,2005,14.6,Koblenz,2,DE,10.606060606060609
DEB1,2006,12.7,Koblenz,2,DE,-13.013698630136988
DEB1,2007,9.5,Koblenz,2,DE,-25.19685039370078
DEB1,2008,10.3,Koblenz,2,DE,8.421052631578956
DEB1,2009,11,Koblenz,2,DE,6.7961165048543615
DEB1,2010,10.2,Koblenz,2,DE,-7.27272727272728
DEB1,2011,9.9,Koblenz,2,DE,-2.9411764705882253
DEB1,2012,9.2,Koblenz,2,DE,-7.070707070707082
DEB1,2013,9.2,Koblenz,2,DE,0
DEB1,2014,8.1,Koblenz,2,DE,-11.956521739130432
DEB1,2015,8.8,Koblenz,2,DE,8.641975308641989
DEB1,2016,9.3,Koblenz,2,DE,5.681818181818182
DEB1,2017,9.7,Koblenz,2,DE,4.301075268817189
DEB1,2018,7.7,Koblenz,2,DE,-20.618556701030922
DEB1,2019,8.4,Koblenz,2,DE,9.090909090909092
DEB1,2020,NA,Koblenz,2,DE,NA
DEB1,2021,9.5,Koblenz,2,DE,NA
DEB1,2022,10,Koblenz,2,DE,5.263157894736842
DEB1,2023,10.1,Koblenz,2,DE,0.9999999999999963
DEB1,2024,9.4,Koblenz,2,DE,-6.930693069306924
DEB2,2002,8.2,Trier,2,DE,NA
DEB2,2003,8.7,Trier,2,DE,6.097560975609757
DEB2,2004,8.3,Trier,2,DE,-4.597701149425271
DEB2,2005,10.2,Trier,2,DE,22.891566265060224
DEB2,2006,8.8,Trier,2,DE,-13.725490196078418
DEB2,2007,9.4,Trier,2,DE,6.818181818181814
DEB2,2008,8.2,Trier,2,DE,-12.765957446808521
DEB2,2009,9.3,Trier,2,DE,13.41463414634148
DEB2,2010,7.6,Trier,2,DE,-18.279569892473127
DEB2,2011,8,Trier,2,DE,5.263157894736848
DEB2,2012,8.2,Trier,2,DE,2.499999999999991
DEB2,2013,7.6,Trier,2,DE,-7.317073170731704
DEB2,2014,6.3,Trier,2,DE,-17.105263157894733
DEB2,2015,6.4,Trier,2,DE,1.5873015873015959
DEB2,2016,7,Trier,2,DE,9.374999999999995
DEB2,2017,5.6,Trier,2,DE,-20.000000000000004
DEB2,2018,7.5,Trier,2,DE,33.92857142857144
DEB2,2019,6.9,Trier,2,DE,-7.999999999999995
DEB2,2020,NA,Trier,2,DE,NA
DEB2,2021,NA,Trier,2,DE,NA
DEB2,2022,NA,Trier,2,DE,NA
DEB2,2023,NA,Trier,2,DE,NA
DEB2,2024,NA,Trier,2,DE,NA
DEB3,2002,11.1,Rheinhessen-Pfalz,2,DE,NA
DEB3,2003,11.6,Rheinhessen-Pfalz,2,DE,4.504504504504505
DEB3,2004,13.9,Rheinhessen-Pfalz,2,DE,19.82758620689656
DEB3,2005,14.9,Rheinhessen-Pfalz,2,DE,7.1942446043165464
DEB3,2006,13.9,Rheinhessen-Pfalz,2,DE,-6.7114093959731544
DEB3,2007,11.7,Rheinhessen-Pfalz,2,DE,-15.82733812949641
DEB3,2008,8.7,Rheinhessen-Pfalz,2,DE,-25.641025641025646
DEB3,2009,11.2,Rheinhessen-Pfalz,2,DE,28.73563218390805
DEB3,2010,10.8,Rheinhessen-Pfalz,2,DE,-3.5714285714285587
DEB3,2011,9.7,Rheinhessen-Pfalz,2,DE,-10.185185185185198
DEB3,2012,9.7,Rheinhessen-Pfalz,2,DE,0
DEB3,2013,10.2,Rheinhessen-Pfalz,2,DE,5.154639175257732
DEB3,2014,8,Rheinhessen-Pfalz,2,DE,-21.568627450980387
DEB3,2015,9.1,Rheinhessen-Pfalz,2,DE,13.749999999999996
DEB3,2016,9.8,Rheinhessen-Pfalz,2,DE,7.692307692307704
DEB3,2017,9.7,Rheinhessen-Pfalz,2,DE,-1.0204081632653206
DEB3,2018,8.8,Rheinhessen-Pfalz,2,DE,-9.278350515463904
DEB3,2019,8.8,Rheinhessen-Pfalz,2,DE,0
DEB3,2020,9.6,Rheinhessen-Pfalz,2,DE,9.09090909090908
DEB3,2021,9.3,Rheinhessen-Pfalz,2,DE,-3.124999999999989
DEB3,2022,8.9,Rheinhessen-Pfalz,2,DE,-4.3010752688172085
DEB3,2023,9,Rheinhessen-Pfalz,2,DE,1.1235955056179736
DEB3,2024,9.5,Rheinhessen-Pfalz,2,DE,5.555555555555555
DEC,2000,8.7,Saarland,1,DE,NA
DEC,2001,8.4,Saarland,1,DE,-3.4482758620689538
DEC,2002,9.2,Saarland,1,DE,9.523809523809511
DEC,2003,11.1,Saarland,1,DE,20.652173913043484
DEC,2004,13.6,Saarland,1,DE,22.52252252252252
DEC,2005,16.4,Saarland,1,DE,20.58823529411764
DEC,2006,16.8,Saarland,1,DE,2.4390243902439157
DEC,2007,10.6,Saarland,1,DE,-36.904761904761905
DEC,2008,11.6,Saarland,1,DE,9.433962264150944
DEC,2009,11.9,Saarland,1,DE,2.5862068965517304
DEC,2010,9.8,Saarland,1,DE,-17.647058823529406
DEC,2011,11.2,Saarland,1,DE,14.28571428571427
DEC,2012,9.7,Saarland,1,DE,-13.392857142857142
DEC,2013,10.7,Saarland,1,DE,10.309278350515465
DEC,2014,10.3,Saarland,1,DE,-3.738317757009333
DEC,2015,10.5,Saarland,1,DE,1.941747572815527
DEC,2016,11.7,Saarland,1,DE,11.428571428571422
DEC,2017,11.4,Saarland,1,DE,-2.564102564102555
DEC,2018,8.7,Saarland,1,DE,-23.6842105263158
DEC,2019,8.5,Saarland,1,DE,-2.2988505747126355
DEC,2020,NA,Saarland,1,DE,NA
DEC,2021,10.3,Saarland,1,DE,NA
DEC,2022,9.3,Saarland,1,DE,-9.70873786407767
DEC,2023,9.8,Saarland,1,DE,5.376344086021505
DEC,2024,11.6,Saarland,1,DE,18.367346938775498
DEC0,2000,8.7,Saarland,2,DE,NA
DEC0,2001,8.4,Saarland,2,DE,-3.4482758620689538
DEC0,2002,9.2,Saarland,2,DE,9.523809523809511
DEC0,2003,11.1,Saarland,2,DE,20.652173913043484
DEC0,2004,13.6,Saarland,2,DE,22.52252252252252
DEC0,2005,16.4,Saarland,2,DE,20.58823529411764
DEC0,2006,16.8,Saarland,2,DE,2.4390243902439157
DEC0,2007,10.6,Saarland,2,DE,-36.904761904761905
DEC0,2008,11.6,Saarland,2,DE,9.433962264150944
DEC0,2009,11.9,Saarland,2,DE,2.5862068965517304
DEC0,2010,9.8,Saarland,2,DE,-17.647058823529406
DEC0,2011,11.2,Saarland,2,DE,14.28571428571427
DEC0,2012,9.7,Saarland,2,DE,-13.392857142857142
DEC0,2013,10.7,Saarland,2,DE,10.309278350515465
DEC0,2014,10.3,Saarland,2,DE,-3.738317757009333
DEC0,2015,10.5,Saarland,2,DE,1.941747572815527
DEC0,2016,11.7,Saarland,2,DE,11.428571428571422
DEC0,2017,11.4,Saarland,2,DE,-2.564102564102555
DEC0,2018,8.7,Saarland,2,DE,-23.6842105263158
DEC0,2019,8.5,Saarland,2,DE,-2.2988505747126355
DEC0,2020,NA,Saarland,2,DE,NA
DEC0,2021,10.3,Saarland,2,DE,NA
DEC0,2022,9.3,Saarland,2,DE,-9.70873786407767
DEC0,2023,9.8,Saarland,2,DE,5.376344086021505
DEC0,2024,11.6,Saarland,2,DE,18.367346938775498
DED,2000,9.6,Sachsen,1,DE,NA
DED,2001,11.2,Sachsen,1,DE,16.666666666666664
DED,2002,11.9,Sachsen,1,DE,6.25000000000001
DED,2003,13.8,Sachsen,1,DE,15.96638655462185
DED,2004,13.4,Sachsen,1,DE,-2.898550724637684
DED,2005,14.7,Sachsen,1,DE,9.701492537313424
DED,2006,14.9,Sachsen,1,DE,1.3605442176870821
DED,2007,14.2,Sachsen,1,DE,-4.697986577181215
DED,2008,13.8,Sachsen,1,DE,-2.8169014084506943
DED,2009,14.1,Sachsen,1,DE,2.173913043478253
DED,2010,13.1,Sachsen,1,DE,-7.092198581560284
DED,2011,11.1,Sachsen,1,DE,-15.267175572519085
DED,2012,10.5,Sachsen,1,DE,-5.405405405405403
DED,2013,10.1,Sachsen,1,DE,-3.809523809523813
DED,2014,9.8,Sachsen,1,DE,-2.9702970297029596
DED,2015,9.2,Sachsen,1,DE,-6.122448979591851
DED,2016,8.9,Sachsen,1,DE,-3.26086956521738
DED,2017,8.7,Sachsen,1,DE,-2.2471910112359668
DED,2018,7.2,Sachsen,1,DE,-17.24137931034482
DED,2019,6.9,Sachsen,1,DE,-4.166666666666664
DED,2020,6.5,Sachsen,1,DE,-5.797101449275368
DED,2021,7.2,Sachsen,1,DE,10.769230769230772
DED,2022,6.7,Sachsen,1,DE,-6.944444444444445
DED,2023,7,Sachsen,1,DE,4.477611940298504
DED,2024,7.6,Sachsen,1,DE,8.571428571428566
DED2,2000,8.9,Dresden,2,DE,NA
DED2,2001,11.9,Dresden,2,DE,33.70786516853933
DED2,2002,12.9,Dresden,2,DE,8.403361344537814
DED2,2003,13.8,Dresden,2,DE,6.976744186046514
DED2,2004,12.8,Dresden,2,DE,-7.246376811594203
DED2,2005,14.2,Dresden,2,DE,10.93749999999999
DED2,2006,14.7,Dresden,2,DE,3.5211267605633805
DED2,2007,12.8,Dresden,2,DE,-12.925170068027203
DED2,2008,14,Dresden,2,DE,9.374999999999995
DED2,2009,13.4,Dresden,2,DE,-4.285714285714283
DED2,2010,12.3,Dresden,2,DE,-8.208955223880594
DED2,2011,9.9,Dresden,2,DE,-19.51219512195122
DED2,2012,9.5,Dresden,2,DE,-4.040404040404043
DED2,2013,9.7,Dresden,2,DE,2.1052631578947296
DED2,2014,9.8,Dresden,2,DE,1.0309278350515612
DED2,2015,7.7,Dresden,2,DE,-21.428571428571434
DED2,2016,7.3,Dresden,2,DE,-5.194805194805199
DED2,2017,8.1,Dresden,2,DE,10.958904109589039
DED2,2018,6.7,Dresden,2,DE,-17.283950617283946
DED2,2019,5.9,Dresden,2,DE,-11.940298507462684
DED2,2020,NA,Dresden,2,DE,NA
DED2,2021,7,Dresden,2,DE,NA
DED2,2022,6.4,Dresden,2,DE,-8.571428571428566
DED2,2023,5.9,Dresden,2,DE,-7.8125
DED2,2024,5.5,Dresden,2,DE,-6.7796610169491585
DED4,2005,14.6,Chemnitz,2,DE,NA
DED4,2006,14.1,Chemnitz,2,DE,-3.4246575342465753
DED4,2007,14.2,Chemnitz,2,DE,0.7092198581560258
DED4,2008,13,Chemnitz,2,DE,-8.450704225352109
DED4,2009,14.6,Chemnitz,2,DE,12.307692307692305
DED4,2010,13.5,Chemnitz,2,DE,-7.534246575342464
DED4,2011,12,Chemnitz,2,DE,-11.11111111111111
DED4,2012,10.7,Chemnitz,2,DE,-10.83333333333334
DED4,2013,10.1,Chemnitz,2,DE,-5.607476635514016
DED4,2014,9.5,Chemnitz,2,DE,-5.940594059405938
DED4,2015,10.1,Chemnitz,2,DE,6.315789473684206
DED4,2016,11.1,Chemnitz,2,DE,9.900990099009901
DED4,2017,8.7,Chemnitz,2,DE,-21.621621621621625
DED4,2018,7.9,Chemnitz,2,DE,-9.195402298850563
DED4,2019,7.8,Chemnitz,2,DE,-1.2658227848101333
DED4,2020,NA,Chemnitz,2,DE,NA
DED4,2021,NA,Chemnitz,2,DE,NA
DED4,2022,NA,Chemnitz,2,DE,NA
DED4,2023,NA,Chemnitz,2,DE,NA
DED4,2024,9.4,Chemnitz,2,DE,NA
DED5,2005,15.6,Leipzig,2,DE,NA
DED5,2006,16.2,Leipzig,2,DE,3.8461538461538445
DED5,2007,16.3,Leipzig,2,DE,0.6172839506172928
DED5,2008,14.5,Leipzig,2,DE,-11.042944785276077
DED5,2009,14.3,Leipzig,2,DE,-1.3793103448275814
DED5,2010,13.8,Leipzig,2,DE,-3.4965034965034962
DED5,2011,11.8,Leipzig,2,DE,-14.492753623188406
DED5,2012,11.5,Leipzig,2,DE,-2.542372881355938
DED5,2013,10.7,Leipzig,2,DE,-6.956521739130441
DED5,2014,10.3,Leipzig,2,DE,-3.738317757009333
DED5,2015,10.2,Leipzig,2,DE,-0.9708737864077808
DED5,2016,8.5,Leipzig,2,DE,-16.66666666666666
DED5,2017,9.6,Leipzig,2,DE,12.94117647058823
DED5,2018,7.2,Leipzig,2,DE,-24.999999999999993
DED5,2019,7,Leipzig,2,DE,-2.77777777777778
DED5,2020,NA,Leipzig,2,DE,NA
DED5,2021,NA,Leipzig,2,DE,NA
DED5,2022,NA,Leipzig,2,DE,NA
DED5,2023,8.1,Leipzig,2,DE,NA
DED5,2024,8.7,Leipzig,2,DE,7.407407407407403
DEE,2000,12.3,Sachsen-Anhalt,1,DE,NA
DEE,2001,12,Sachsen-Anhalt,1,DE,-2.439024390243908
DEE,2002,11.9,Sachsen-Anhalt,1,DE,-0.8333333333333304
DEE,2003,13.4,Sachsen-Anhalt,1,DE,12.605042016806722
DEE,2004,14.6,Sachsen-Anhalt,1,DE,8.955223880597009
DEE,2005,16.5,Sachsen-Anhalt,1,DE,13.013698630136988
DEE,2006,14.9,Sachsen-Anhalt,1,DE,-9.696969696969694
DEE,2007,15.3,Sachsen-Anhalt,1,DE,2.684563758389264
DEE,2008,16.1,Sachsen-Anhalt,1,DE,5.228758169934645
DEE,2009,15.3,Sachsen-Anhalt,1,DE,-4.968944099378886
DEE,2010,14.9,Sachsen-Anhalt,1,DE,-2.6143790849673225
DEE,2011,14.2,Sachsen-Anhalt,1,DE,-4.697986577181215
DEE,2012,12.8,Sachsen-Anhalt,1,DE,-9.859154929577455
DEE,2013,12.3,Sachsen-Anhalt,1,DE,-3.90625
DEE,2014,12.4,Sachsen-Anhalt,1,DE,0.8130081300812979
DEE,2015,12.3,Sachsen-Anhalt,1,DE,-0.8064516129032229
DEE,2016,10.4,Sachsen-Anhalt,1,DE,-15.447154471544716
DEE,2017,12.5,Sachsen-Anhalt,1,DE,20.192307692307686
DEE,2018,9.5,Sachsen-Anhalt,1,DE,-24
DEE,2019,9.1,Sachsen-Anhalt,1,DE,-4.210526315789478
DEE,2020,NA,Sachsen-Anhalt,1,DE,NA
DEE,2021,12.8,Sachsen-Anhalt,1,DE,NA
DEE,2022,10.4,Sachsen-Anhalt,1,DE,-18.750000000000004
DEE,2023,9,Sachsen-Anhalt,1,DE,-13.461538461538463
DEE,2024,9,Sachsen-Anhalt,1,DE,0
DEE0,2000,12.3,Sachsen-Anhalt,2,DE,NA
DEE0,2001,12,Sachsen-Anhalt,2,DE,-2.439024390243908
DEE0,2002,11.9,Sachsen-Anhalt,2,DE,-0.8333333333333304
DEE0,2003,13.4,Sachsen-Anhalt,2,DE,12.605042016806722
DEE0,2004,14.6,Sachsen-Anhalt,2,DE,8.955223880597009
DEE0,2005,16.5,Sachsen-Anhalt,2,DE,13.013698630136988
DEE0,2006,14.9,Sachsen-Anhalt,2,DE,-9.696969696969694
DEE0,2007,15.3,Sachsen-Anhalt,2,DE,2.684563758389264
DEE0,2008,16.1,Sachsen-Anhalt,2,DE,5.228758169934645
DEE0,2009,15.3,Sachsen-Anhalt,2,DE,-4.968944099378886
DEE0,2010,14.9,Sachsen-Anhalt,2,DE,-2.6143790849673225
DEE0,2011,14.2,Sachsen-Anhalt,2,DE,-4.697986577181215
DEE0,2012,12.8,Sachsen-Anhalt,2,DE,-9.859154929577455
DEE0,2013,12.3,Sachsen-Anhalt,2,DE,-3.90625
DEE0,2014,12.4,Sachsen-Anhalt,2,DE,0.8130081300812979
DEE0,2015,12.3,Sachsen-Anhalt,2,DE,-0.8064516129032229
DEE0,2016,10.4,Sachsen-Anhalt,2,DE,-15.447154471544716
DEE0,2017,12.5,Sachsen-Anhalt,2,DE,20.192307692307686
DEE0,2018,9.5,Sachsen-Anhalt,2,DE,-24
DEE0,2019,9.1,Sachsen-Anhalt,2,DE,-4.210526315789478
DEE0,2020,NA,Sachsen-Anhalt,2,DE,NA
DEE0,2021,12.8,Sachsen-Anhalt,2,DE,NA
DEE0,2022,10.4,Sachsen-Anhalt,2,DE,-18.750000000000004
DEE0,2023,9,Sachsen-Anhalt,2,DE,-13.461538461538463
DEE0,2024,9,Sachsen-Anhalt,2,DE,0
DEF,2000,10.4,Schleswig-Holstein,1,DE,NA
DEF,2001,11.2,Schleswig-Holstein,1,DE,7.692307692307682
DEF,2002,11.5,Schleswig-Holstein,1,DE,2.678571428571435
DEF,2003,12.5,Schleswig-Holstein,1,DE,8.695652173913043
DEF,2004,15,Schleswig-Holstein,1,DE,20
DEF,2005,14,Schleswig-Holstein,1,DE,-6.666666666666667
DEF,2006,11.8,Schleswig-Holstein,1,DE,-15.714285714285708
DEF,2007,10.7,Schleswig-Holstein,1,DE,-9.322033898305095
DEF,2008,10.8,Schleswig-Holstein,1,DE,0.9345794392523498
DEF,2009,11.4,Schleswig-Holstein,1,DE,5.555555555555552
DEF,2010,11.2,Schleswig-Holstein,1,DE,-1.75438596491229
DEF,2011,9.8,Schleswig-Holstein,1,DE,-12.499999999999988
DEF,2012,9.3,Schleswig-Holstein,1,DE,-5.10204081632653
DEF,2013,9.2,Schleswig-Holstein,1,DE,-1.0752688172043163
DEF,2014,10.1,Schleswig-Holstein,1,DE,9.78260869565218
DEF,2015,9.3,Schleswig-Holstein,1,DE,-7.920792079207911
DEF,2016,9.2,Schleswig-Holstein,1,DE,-1.0752688172043163
DEF,2017,9,Schleswig-Holstein,1,DE,-2.173913043478253
DEF,2018,8.5,Schleswig-Holstein,1,DE,-5.555555555555555
DEF,2019,7.8,Schleswig-Holstein,1,DE,-8.235294117647062
DEF,2020,10,Schleswig-Holstein,1,DE,28.20512820512821
DEF,2021,9.6,Schleswig-Holstein,1,DE,-4.0000000000000036
DEF,2022,9.3,Schleswig-Holstein,1,DE,-3.124999999999989
DEF,2023,9.7,Schleswig-Holstein,1,DE,4.301075268817189
DEF,2024,9.4,Schleswig-Holstein,1,DE,-3.0927835051546286
DEF0,2000,10.4,Schleswig-Holstein,2,DE,NA
DEF0,2001,11.2,Schleswig-Holstein,2,DE,7.692307692307682
DEF0,2002,11.5,Schleswig-Holstein,2,DE,2.678571428571435
DEF0,2003,12.5,Schleswig-Holstein,2,DE,8.695652173913043
DEF0,2004,15,Schleswig-Holstein,2,DE,20
DEF0,2005,14,Schleswig-Holstein,2,DE,-6.666666666666667
DEF0,2006,11.8,Schleswig-Holstein,2,DE,-15.714285714285708
DEF0,2007,10.7,Schleswig-Holstein,2,DE,-9.322033898305095
DEF0,2008,10.8,Schleswig-Holstein,2,DE,0.9345794392523498
DEF0,2009,11.4,Schleswig-Holstein,2,DE,5.555555555555552
