geo,year,unemployment_pct,geo_label,NUTS_level,Country_code,unemployment_diff
BE25,2022,2.7,Prov. West-Vlaanderen,2,BE,-24.999999999999996
BE25,2023,2.8,Prov. West-Vlaanderen,2,BE,3.7037037037036904
BE25,2024,2.7,Prov. West-Vlaanderen,2,BE,-3.5714285714285587
BE31,2013,8.2,Prov. Brabant wallon,2,BE,NA
BE31,2014,8.9,Prov. Brabant wallon,2,BE,8.536585365853671
BE31,2015,7.9,Prov. Brabant wallon,2,BE,-11.235955056179774
BE31,2016,7.9,Prov. Brabant wallon,2,BE,0
BE31,2017,7.6,Prov. Brabant wallon,2,BE,-3.797468354430389
BE31,2018,6.9,Prov. Brabant wallon,2,BE,-9.210526315789465
BE31,2019,5.5,Prov. Brabant wallon,2,BE,-20.289855072463773
BE31,2020,6.2,Prov. Brabant wallon,2,BE,12.727272727272732
BE31,2021,6.8,Prov. Brabant wallon,2,BE,9.677419354838705
BE31,2022,5.5,Prov. Brabant wallon,2,BE,-19.11764705882353
BE31,2023,5.7,Prov. Brabant wallon,2,BE,3.63636363636364
BE31,2024,6.8,Prov. Brabant wallon,2,BE,19.298245614035082
BE32,2013,13.3,Prov. Hainaut,2,BE,NA
BE32,2014,14.4,Prov. Hainaut,2,BE,8.27067669172932
BE32,2015,13.3,Prov. Hainaut,2,BE,-7.638888888888887
BE32,2016,11.8,Prov. Hainaut,2,BE,-11.278195488721805
BE32,2017,11.4,Prov. Hainaut,2,BE,-3.3898305084745792
BE32,2018,10,Prov. Hainaut,2,BE,-12.280701754385968
BE32,2019,8.6,Prov. Hainaut,2,BE,-14.000000000000004
BE32,2020,8.3,Prov. Hainaut,2,BE,-3.4883720930232434
BE32,2021,10.3,Prov. Hainaut,2,BE,24.096385542168672
BE32,2022,10.5,Prov. Hainaut,2,BE,1.941747572815527
BE32,2023,9.3,Prov. Hainaut,2,BE,-11.428571428571422
BE32,2024,8.7,Prov. Hainaut,2,BE,-6.451612903225821
BE33,2013,11.7,Prov. Liège,2,BE,NA
BE33,2014,12.3,Prov. Liège,2,BE,5.12820512820514
BE33,2015,12.9,Prov. Liège,2,BE,4.878048780487801
BE33,2016,11.1,Prov. Liège,2,BE,-13.953488372093029
BE33,2017,10.5,Prov. Liège,2,BE,-5.405405405405403
BE33,2018,8.2,Prov. Liège,2,BE,-21.90476190476191
BE33,2019,6.7,Prov. Liège,2,BE,-18.292682926829258
BE33,2020,7.8,Prov. Liège,2,BE,16.417910447761187
BE33,2021,9.4,Prov. Liège,2,BE,20.51282051282052
BE33,2022,8.3,Prov. Liège,2,BE,-11.702127659574463
BE33,2023,9.1,Prov. Liège,2,BE,9.638554216867457
BE33,2024,7,Prov. Liège,2,BE,-23.076923076923073
BE34,2013,7.9,Prov. Luxembourg (BE),2,BE,NA
BE34,2014,8.5,Prov. Luxembourg (BE),2,BE,7.594936708860754
BE34,2015,9.3,Prov. Luxembourg (BE),2,BE,9.41176470588236
BE34,2016,7.8,Prov. Luxembourg (BE),2,BE,-16.129032258064523
BE34,2017,6.7,Prov. Luxembourg (BE),2,BE,-14.1025641025641
BE34,2018,5.4,Prov. Luxembourg (BE),2,BE,-19.402985074626862
BE34,2019,5.4,Prov. Luxembourg (BE),2,BE,0
BE34,2020,5.1,Prov. Luxembourg (BE),2,BE,-5.555555555555569
BE34,2021,5.6,Prov. Luxembourg (BE),2,BE,9.803921568627452
BE34,2022,4.8,Prov. Luxembourg (BE),2,BE,-14.285714285714283
BE34,2023,6.5,Prov. Luxembourg (BE),2,BE,35.41666666666667
BE34,2024,5.4,Prov. Luxembourg (BE),2,BE,-16.92307692307692
BE35,2013,10.4,Prov. Namur,2,BE,NA
BE35,2014,8.9,Prov. Namur,2,BE,-14.423076923076922
BE35,2015,10.9,Prov. Namur,2,BE,22.47191011235955
BE35,2016,9.7,Prov. Namur,2,BE,-11.009174311926614
BE35,2017,7.4,Prov. Namur,2,BE,-23.711340206185557
BE35,2018,8.5,Prov. Namur,2,BE,14.86486486486486
BE35,2019,7,Prov. Namur,2,BE,-17.647058823529413
BE35,2020,6.1,Prov. Namur,2,BE,-12.857142857142861
BE35,2021,7.6,Prov. Namur,2,BE,24.590163934426233
BE35,2022,7.2,Prov. Namur,2,BE,-5.263157894736835
BE35,2023,6.6,Prov. Namur,2,BE,-8.333333333333341
BE35,2024,6.8,Prov. Namur,2,BE,3.030303030303033
BG31,2013,14,Северозападен,2,BG,NA
BG31,2014,14.2,Северозападен,2,BG,1.4285714285714235
BG31,2015,12.1,Северозападен,2,BG,-14.788732394366194
BG31,2016,10.6,Северозападен,2,BG,-12.396694214876034
BG31,2017,11.3,Северозападен,2,BG,6.60377358490567
BG31,2018,11.3,Северозападен,2,BG,0
BG31,2019,10.6,Северозападен,2,BG,-6.194690265486734
BG31,2020,12.7,Северозападен,2,BG,19.81132075471698
BG31,2021,10.9,Северозападен,2,BG,-14.173228346456684
BG31,2022,6.8,Северозападен,2,BG,-37.61467889908257
BG31,2023,7.8,Северозападен,2,BG,14.705882352941178
BG31,2024,9.7,Северозападен,2,BG,24.358974358974354
BG32,2013,15.3,Северен централен,2,BG,NA
BG32,2014,13.2,Северен централен,2,BG,-13.725490196078441
BG32,2015,10.6,Северен централен,2,BG,-19.696969696969695
BG32,2016,9.3,Северен централен,2,BG,-12.264150943396217
BG32,2017,6.9,Северен централен,2,BG,-25.806451612903224
BG32,2018,6.7,Северен централен,2,BG,-2.898550724637684
BG32,2019,5.1,Северен централен,2,BG,-23.88059701492538
BG32,2020,5.7,Северен централен,2,BG,11.764705882352953
BG32,2021,6.7,Северен централен,2,BG,17.543859649122805
BG32,2022,5.8,Северен централен,2,BG,-13.432835820895528
BG32,2023,6,Северен централен,2,BG,3.448275862068969
BG32,2024,5.3,Северен централен,2,BG,-11.66666666666667
BG33,2013,16.8,Североизточен,2,BG,NA
BG33,2014,12.7,Североизточен,2,BG,-24.404761904761912
BG33,2015,10.3,Североизточен,2,BG,-18.89763779527558
BG33,2016,9.8,Североизточен,2,BG,-4.854368932038835
BG33,2017,9.4,Североизточен,2,BG,-4.081632653061227
BG33,2018,7.4,Североизточен,2,BG,-21.27659574468085
BG33,2019,5.9,Североизточен,2,BG,-20.27027027027027
BG33,2020,6,Североизточен,2,BG,1.6949152542372818
BG33,2021,5.9,Североизточен,2,BG,-1.6666666666666607
BG33,2022,5.3,Североизточен,2,BG,-10.169491525423737
BG33,2023,4.5,Североизточен,2,BG,-15.094339622641506
BG33,2024,4,Североизточен,2,BG,-11.11111111111111
BG34,2013,13,Югоизточен,2,BG,NA
BG34,2014,11.9,Югоизточен,2,BG,-8.46153846153846
BG34,2015,10.4,Югоизточен,2,BG,-12.605042016806722
BG34,2016,7.9,Югоизточен,2,BG,-24.038461538461537
BG34,2017,7,Югоизточен,2,BG,-11.392405063291143
BG34,2018,5.4,Югоизточен,2,BG,-22.85714285714285
BG34,2019,3.9,Югоизточен,2,BG,-27.777777777777786
BG34,2020,4.5,Югоизточен,2,BG,15.384615384615389
BG34,2021,5.5,Югоизточен,2,BG,22.22222222222222
BG34,2022,4.4,Югоизточен,2,BG,-19.999999999999993
BG34,2023,4.6,Югоизточен,2,BG,4.545454545454529
BG34,2024,4.9,Югоизточен,2,BG,6.521739130434799
BG41,2013,9.8,Югозападен,2,BG,NA
BG41,2014,8.9,Югозападен,2,BG,-9.183673469387758
BG41,2015,6.7,Югозападен,2,BG,-24.719101123595507
BG41,2016,5.4,Югозападен,2,BG,-19.402985074626862
BG41,2017,3.3,Югозападен,2,BG,-38.88888888888889
BG41,2018,2.6,Югозападен,2,BG,-21.212121212121204
BG41,2019,2.2,Югозападен,2,BG,-15.38461538461538
BG41,2020,3.5,Югозападен,2,BG,59.09090909090908
BG41,2021,3.4,Югозападен,2,BG,-2.85714285714286
BG41,2022,3.1,Югозападен,2,BG,-8.823529411764701
BG41,2023,3.5,Югозападен,2,BG,12.90322580645161
BG41,2024,2.8,Югозападен,2,BG,-20.000000000000004
BG42,2013,13.5,Южен централен,2,BG,NA
BG42,2014,12,Южен централен,2,BG,-11.11111111111111
BG42,2015,9.3,Южен централен,2,BG,-22.499999999999996
BG42,2016,7.1,Южен централен,2,BG,-23.655913978494635
BG42,2017,5.3,Южен централен,2,BG,-25.352112676056336
BG42,2018,4.2,Южен централен,2,BG,-20.754716981132066
BG42,2019,3,Южен централен,2,BG,-28.571428571428577
BG42,2020,3.4,Южен централен,2,BG,13.33333333333333
BG42,2021,3.9,Южен централен,2,BG,14.705882352941178
BG42,2022,2.9,Южен централен,2,BG,-25.641025641025646
BG42,2023,3.1,Южен централен,2,BG,6.896551724137938
BG42,2024,2.9,Южен централен,2,BG,-6.451612903225811
CZ01,2013,3.1,Praha,2,CZ,NA
CZ01,2014,2.5,Praha,2,CZ,-19.35483870967742
CZ01,2015,2.8,Praha,2,CZ,11.999999999999993
CZ01,2016,2.2,Praha,2,CZ,-21.428571428571416
CZ01,2017,1.7,Praha,2,CZ,-22.727272727272734
CZ01,2018,1.3,Praha,2,CZ,-23.529411764705877
CZ01,2019,1.3,Praha,2,CZ,0
CZ01,2020,2.3,Praha,2,CZ,76.9230769230769
CZ01,2021,2.3,Praha,2,CZ,0
CZ01,2022,1.6,Praha,2,CZ,-30.43478260869564
CZ01,2023,2.1,Praha,2,CZ,31.25
CZ01,2024,1.8,Praha,2,CZ,-14.285714285714288
CZ02,2013,5.2,Střední Čechy,2,CZ,NA
CZ02,2014,5.1,Střední Čechy,2,CZ,-1.9230769230769333
CZ02,2015,3.5,Střední Čechy,2,CZ,-31.37254901960784
CZ02,2016,3.1,Střední Čechy,2,CZ,-11.428571428571425
CZ02,2017,2.1,Střední Čechy,2,CZ,-32.25806451612903
CZ02,2018,2,Střední Čechy,2,CZ,-4.761904761904765
CZ02,2019,1.3,Střední Čechy,2,CZ,-35
CZ02,2020,1.9,Střední Čechy,2,CZ,46.15384615384614
CZ02,2021,2.5,Střední Čechy,2,CZ,31.578947368421055
CZ02,2022,1.2,Střední Čechy,2,CZ,-52
CZ02,2023,1.7,Střední Čechy,2,CZ,41.66666666666667
CZ02,2024,1.3,Střední Čechy,2,CZ,-23.529411764705877
CZ03,2013,5.2,Jihozápad,2,CZ,NA
CZ03,2014,5.5,Jihozápad,2,CZ,5.769230769230766
CZ03,2015,3.9,Jihozápad,2,CZ,-29.090909090909093
CZ03,2016,3.1,Jihozápad,2,CZ,-20.51282051282051
CZ03,2017,2.1,Jihozápad,2,CZ,-32.25806451612903
CZ03,2018,1.5,Jihozápad,2,CZ,-28.571428571428577
CZ03,2019,1.5,Jihozápad,2,CZ,0
CZ03,2020,2,Jihozápad,2,CZ,33.33333333333333
CZ03,2021,2.4,Jihozápad,2,CZ,19.999999999999996
CZ03,2022,1.7,Jihozápad,2,CZ,-29.166666666666668
CZ03,2023,1.9,Jihozápad,2,CZ,11.764705882352938
CZ03,2024,2.3,Jihozápad,2,CZ,21.052631578947363
CZ04,2013,9.6,Severozápad,2,CZ,NA
CZ04,2014,8.7,Severozápad,2,CZ,-9.375000000000004
CZ04,2015,7.3,Severozápad,2,CZ,-16.0919540229885
CZ04,2016,5.2,Severozápad,2,CZ,-28.767123287671232
CZ04,2017,3.4,Severozápad,2,CZ,-34.61538461538462
CZ04,2018,3.4,Severozápad,2,CZ,0
CZ04,2019,3,Severozápad,2,CZ,-11.764705882352938
CZ04,2020,4,Severozápad,2,CZ,33.33333333333333
CZ04,2021,4.3,Severozápad,2,CZ,7.499999999999996
CZ04,2022,3.3,Severozápad,2,CZ,-23.25581395348837
CZ04,2023,4.1,Severozápad,2,CZ,24.24242424242424
CZ04,2024,4.1,Severozápad,2,CZ,0
CZ05,2013,8.3,Severovýchod,2,CZ,NA
CZ05,2014,6.4,Severovýchod,2,CZ,-22.89156626506024
CZ05,2015,5.2,Severovýchod,2,CZ,-18.750000000000004
CZ05,2016,4,Severovýchod,2,CZ,-23.076923076923077
CZ05,2017,2.8,Severovýchod,2,CZ,-30.000000000000004
CZ05,2018,2,Severovýchod,2,CZ,-28.571428571428566
CZ05,2019,1.7,Severovýchod,2,CZ,-15.000000000000002
CZ05,2020,2.3,Severovýchod,2,CZ,35.29411764705881
CZ05,2021,2.4,Severovýchod,2,CZ,4.347826086956526
CZ05,2022,2.2,Severovýchod,2,CZ,-8.333333333333323
CZ05,2023,2.8,Severovýchod,2,CZ,27.272727272727256
CZ05,2024,2.9,Severovýchod,2,CZ,3.5714285714285747
CZ06,2013,6.8,Jihovýchod,2,CZ,NA
CZ06,2014,6,Jihovýchod,2,CZ,-11.764705882352938
CZ06,2015,4.9,Jihovýchod,2,CZ,-18.333333333333325
CZ06,2016,3.7,Jihovýchod,2,CZ,-24.48979591836735
CZ06,2017,3.1,Jihovýchod,2,CZ,-16.216216216216218
CZ06,2018,2.3,Jihovýchod,2,CZ,-25.806451612903235
CZ06,2019,1.9,Jihovýchod,2,CZ,-17.391304347826082
CZ06,2020,2.3,Jihovýchod,2,CZ,21.052631578947363
CZ06,2021,2.4,Jihovýchod,2,CZ,4.347826086956526
CZ06,2022,1.7,Jihovýchod,2,CZ,-29.166666666666668
CZ06,2023,2.2,Jihovýchod,2,CZ,29.411764705882366
CZ06,2024,2.4,Jihovýchod,2,CZ,9.09090909090908
CZ07,2013,8,Střední Morava,2,CZ,NA
CZ07,2014,6.9,Střední Morava,2,CZ,-13.749999999999996
CZ07,2015,5.3,Střední Morava,2,CZ,-23.188405797101456
CZ07,2016,3.9,Střední Morava,2,CZ,-26.41509433962264
CZ07,2017,3.3,Střední Morava,2,CZ,-15.384615384615389
CZ07,2018,2.2,Střední Morava,2,CZ,-33.33333333333333
CZ07,2019,2.2,Střední Morava,2,CZ,0
CZ07,2020,2.5,Střední Morava,2,CZ,13.636363636363628
CZ07,2021,2.2,Střední Morava,2,CZ,-11.999999999999993
CZ07,2022,2.8,Střední Morava,2,CZ,27.272727272727256
CZ07,2023,2.5,Střední Morava,2,CZ,-10.714285714285708
CZ07,2024,2.6,Střední Morava,2,CZ,4.0000000000000036
CZ08,2013,9.9,Moravskoslezsko,2,CZ,NA
CZ08,2014,8.6,Moravskoslezsko,2,CZ,-13.131313131313139
CZ08,2015,8.2,Moravskoslezsko,2,CZ,-4.651162790697678
CZ08,2016,6.9,Moravskoslezsko,2,CZ,-15.853658536585355
CZ08,2017,4.7,Moravskoslezsko,2,CZ,-31.884057971014496
CZ08,2018,3.7,Moravskoslezsko,2,CZ,-21.27659574468085
CZ08,2019,3.7,Moravskoslezsko,2,CZ,0
CZ08,2020,3.6,Moravskoslezsko,2,CZ,-2.702702702702705
CZ08,2021,4.6,Moravskoslezsko,2,CZ,27.77777777777776
CZ08,2022,4,Moravskoslezsko,2,CZ,-13.04347826086956
CZ08,2023,3.9,Moravskoslezsko,2,CZ,-2.500000000000002
CZ08,2024,4.1,Moravskoslezsko,2,CZ,5.1282051282051215
DK01,2013,7.7,Hovedstaden,2,DK,NA
DK01,2014,7.5,Hovedstaden,2,DK,-2.5974025974025996
DK01,2015,6.8,Hovedstaden,2,DK,-9.333333333333336
DK01,2016,6.2,Hovedstaden,2,DK,-8.823529411764701
DK01,2017,6.2,Hovedstaden,2,DK,0
DK01,2018,5.4,Hovedstaden,2,DK,-12.90322580645161
DK01,2019,5.1,Hovedstaden,2,DK,-5.555555555555569
DK01,2020,6.1,Hovedstaden,2,DK,19.607843137254903
DK01,2021,5.7,Hovedstaden,2,DK,-6.55737704918032
DK01,2022,4.7,Hovedstaden,2,DK,-17.543859649122805
DK01,2023,5.2,Hovedstaden,2,DK,10.638297872340425
DK01,2024,6.6,Hovedstaden,2,DK,26.92307692307691
DK02,2013,7.3,Sjælland,2,DK,NA
DK02,2014,6.6,Sjælland,2,DK,-9.589041095890414
DK02,2015,6,Sjælland,2,DK,-9.090909090909086
DK02,2016,6.2,Sjælland,2,DK,3.333333333333336
DK02,2017,5.6,Sjælland,2,DK,-9.677419354838717
DK02,2018,5.2,Sjælland,2,DK,-7.142857142857134
DK02,2019,4.9,Sjælland,2,DK,-5.769230769230766
DK02,2020,5.4,Sjælland,2,DK,10.20408163265306
DK02,2021,5,Sjælland,2,DK,-7.407407407407414
DK02,2022,3.9,Sjælland,2,DK,-22.000000000000004
DK02,2023,4.6,Sjælland,2,DK,17.948717948717942
DK02,2024,5.8,Sjælland,2,DK,26.086956521739136
DK03,2013,7.7,Syddanmark,2,DK,NA
DK03,2014,7,Syddanmark,2,DK,-9.090909090909092
DK03,2015,6.2,Syddanmark,2,DK,-11.428571428571425
DK03,2016,6.1,Syddanmark,2,DK,-1.6129032258064602
DK03,2017,6.1,Syddanmark,2,DK,0
DK03,2018,4.9,Syddanmark,2,DK,-19.672131147540973
DK03,2019,4.8,Syddanmark,2,DK,-2.040816326530623
DK03,2020,5.1,Syddanmark,2,DK,6.2499999999999964
DK03,2021,4.5,Syddanmark,2,DK,-11.764705882352935
DK03,2022,4.5,Syddanmark,2,DK,0
DK03,2023,5.2,Syddanmark,2,DK,15.555555555555559
DK03,2024,6,Syddanmark,2,DK,15.38461538461538
DK04,2013,6.9,Midtjylland,2,DK,NA
DK04,2014,6.3,Midtjylland,2,DK,-8.69565217391305
DK04,2015,5.7,Midtjylland,2,DK,-9.523809523809518
DK04,2016,5.4,Midtjylland,2,DK,-5.263157894736839
DK04,2017,5.4,Midtjylland,2,DK,0
DK04,2018,4.7,Midtjylland,2,DK,-12.962962962962965
DK04,2019,4.9,Midtjylland,2,DK,4.255319148936174
DK04,2020,5.5,Midtjylland,2,DK,12.244897959183664
DK04,2021,4.8,Midtjylland,2,DK,-12.727272727272732
DK04,2022,4.1,Midtjylland,2,DK,-14.583333333333337
DK04,2023,5.4,Midtjylland,2,DK,31.707317073170753
DK04,2024,6.1,Midtjylland,2,DK,12.962962962962948
DK05,2013,6.9,Nordjylland,2,DK,NA
DK05,2014,6.9,Nordjylland,2,DK,0
DK05,2015,6.4,Nordjylland,2,DK,-7.246376811594203
DK05,2016,6,Nordjylland,2,DK,-6.250000000000005
DK05,2017,5.6,Nordjylland,2,DK,-6.666666666666672
DK05,2018,5.5,Nordjylland,2,DK,-1.7857142857142794
DK05,2019,5.8,Nordjylland,2,DK,5.4545454545454515
DK05,2020,5.9,Nordjylland,2,DK,1.7241379310344922
DK05,2021,5.2,Nordjylland,2,DK,-11.864406779661019
DK05,2022,4.8,Nordjylland,2,DK,-7.692307692307699
DK05,2023,4.7,Nordjylland,2,DK,-2.083333333333326
DK05,2024,5.9,Nordjylland,2,DK,25.531914893617024
DE11,2013,3.7,Stuttgart,2,DE,NA
DE11,2014,3.1,Stuttgart,2,DE,-16.216216216216218
DE11,2015,3.4,Stuttgart,2,DE,9.677419354838705
DE11,2016,3.3,Stuttgart,2,DE,-2.941176470588238
DE11,2017,3,Stuttgart,2,DE,-9.090909090909086
DE11,2018,2.3,Stuttgart,2,DE,-23.33333333333334
DE11,2019,2.4,Stuttgart,2,DE,4.347826086956526
DE11,2020,3.5,Stuttgart,2,DE,45.833333333333336
DE11,2021,3.1,Stuttgart,2,DE,-11.428571428571425
DE11,2022,2.8,Stuttgart,2,DE,-9.677419354838717
DE11,2023,2.9,Stuttgart,2,DE,3.5714285714285747
DE11,2024,3.2,Stuttgart,2,DE,10.344827586206906
DE12,2013,3.6,Karlsruhe,2,DE,NA
DE12,2014,3.5,Karlsruhe,2,DE,-2.77777777777778
DE12,2015,3.3,Karlsruhe,2,DE,-5.71428571428572
DE12,2016,3.1,Karlsruhe,2,DE,-6.0606060606060534
DE12,2017,3.3,Karlsruhe,2,DE,6.451612903225798
DE12,2018,3,Karlsruhe,2,DE,-9.090909090909086
DE12,2019,2.8,Karlsruhe,2,DE,-6.666666666666672
DE12,2020,3.5,Karlsruhe,2,DE,25.000000000000007
DE12,2021,3.4,Karlsruhe,2,DE,-2.85714285714286
DE12,2022,3.2,Karlsruhe,2,DE,-5.882352941176463
DE12,2023,2.9,Karlsruhe,2,DE,-9.375000000000009
DE12,2024,3.2,Karlsruhe,2,DE,10.344827586206906
DE13,2013,2.9,Freiburg,2,DE,NA
DE13,2014,3,Freiburg,2,DE,3.448275862068969
DE13,2015,2.5,Freiburg,2,DE,-16.666666666666664
DE13,2016,3,Freiburg,2,DE,20
DE13,2017,2.9,Freiburg,2,DE,-3.333333333333336
DE13,2018,2.6,Freiburg,2,DE,-10.344827586206891
DE13,2019,2.2,Freiburg,2,DE,-15.38461538461538
DE13,2020,2.7,Freiburg,2,DE,22.727272727272727
DE13,2021,3.2,Freiburg,2,DE,18.51851851851852
DE13,2022,2.3,Freiburg,2,DE,-28.12500000000001
DE13,2023,2.2,Freiburg,2,DE,-4.347826086956506
DE13,2024,2.5,Freiburg,2,DE,13.636363636363628
DE14,2013,2.9,Tübingen,2,DE,NA
DE14,2014,2.7,Tübingen,2,DE,-6.896551724137923
DE14,2015,3,Tübingen,2,DE,11.111111111111104
DE14,2016,2.6,Tübingen,2,DE,-13.33333333333333
DE14,2017,2.2,Tübingen,2,DE,-15.38461538461538
DE14,2018,1.9,Tübingen,2,DE,-13.636363636363647
DE14,2019,1.9,Tübingen,2,DE,0
DE14,2020,2.9,Tübingen,2,DE,52.63157894736842
DE14,2021,3,Tübingen,2,DE,3.448275862068969
DE14,2022,2.1,Tübingen,2,DE,-30
DE14,2023,2.1,Tübingen,2,DE,0
DE14,2024,2.8,Tübingen,2,DE,33.33333333333332
DE21,2013,2.5,Oberbayern,2,DE,NA
DE21,2014,2.5,Oberbayern,2,DE,0
DE21,2015,2.7,Oberbayern,2,DE,8.000000000000007
DE21,2016,2.4,Oberbayern,2,DE,-11.11111111111112
DE21,2017,2.2,Oberbayern,2,DE,-8.333333333333323
DE21,2018,2.3,Oberbayern,2,DE,4.545454545454529
DE21,2019,1.9,Oberbayern,2,DE,-17.391304347826082
DE21,2020,2.8,Oberbayern,2,DE,47.368421052631575
DE21,2021,2.7,Oberbayern,2,DE,-3.5714285714285587
DE21,2022,2.2,Oberbayern,2,DE,-18.51851851851852
DE21,2023,2.3,Oberbayern,2,DE,4.545454545454529
DE21,2024,2.7,Oberbayern,2,DE,17.391304347826104
DE22,2013,3.2,Niederbayern,2,DE,NA
DE22,2014,2.9,Niederbayern,2,DE,-9.375000000000009
DE22,2015,2.5,Niederbayern,2,DE,-13.79310344827586
DE22,2016,2.1,Niederbayern,2,DE,-15.999999999999998
DE22,2017,2.1,Niederbayern,2,DE,0
DE22,2018,2,Niederbayern,2,DE,-4.761904761904765
DE22,2019,2,Niederbayern,2,DE,0
DE22,2020,NA,Niederbayern,2,DE,NA
DE22,2021,1.8,Niederbayern,2,DE,NA
DE22,2022,NA,Niederbayern,2,DE,NA
DE22,2023,NA,Niederbayern,2,DE,NA
DE22,2024,2,Niederbayern,2,DE,NA
DE23,2013,3.4,Oberpfalz,2,DE,NA
DE23,2014,2.7,Oberpfalz,2,DE,-20.58823529411764
DE23,2015,2.8,Oberpfalz,2,DE,3.7037037037036904
DE23,2016,2.9,Oberpfalz,2,DE,3.5714285714285747
DE23,2017,2.2,Oberpfalz,2,DE,-24.13793103448275
DE23,2018,1.9,Oberpfalz,2,DE,-13.636363636363647
DE23,2019,2.3,Oberpfalz,2,DE,21.052631578947363
DE23,2020,NA,Oberpfalz,2,DE,NA
DE23,2021,2.4,Oberpfalz,2,DE,NA
DE23,2022,NA,Oberpfalz,2,DE,NA
DE23,2023,2.1,Oberpfalz,2,DE,NA
DE23,2024,2.5,Oberpfalz,2,DE,19.047619047619044
DE24,2013,3.9,Oberfranken,2,DE,NA
DE24,2014,4,Oberfranken,2,DE,2.5641025641025665
DE24,2015,3.9,Oberfranken,2,DE,-2.500000000000002
DE24,2016,3.3,Oberfranken,2,DE,-15.384615384615389
DE24,2017,3,Oberfranken,2,DE,-9.090909090909086
DE24,2018,2.3,Oberfranken,2,DE,-23.33333333333334
DE24,2019,2.3,Oberfranken,2,DE,0
DE24,2020,NA,Oberfranken,2,DE,NA
DE24,2021,3.3,Oberfranken,2,DE,NA
DE24,2022,3,Oberfranken,2,DE,-9.090909090909086
DE24,2023,2.5,Oberfranken,2,DE,-16.666666666666664
DE24,2024,2.8,Oberfranken,2,DE,11.999999999999993
DE25,2013,3.1,Mittelfranken,2,DE,NA
DE25,2014,3.1,Mittelfranken,2,DE,0
DE25,2015,3,Mittelfranken,2,DE,-3.2258064516129057
DE25,2016,2.5,Mittelfranken,2,DE,-16.666666666666664
DE25,2017,2.1,Mittelfranken,2,DE,-15.999999999999998
DE25,2018,1.8,Mittelfranken,2,DE,-14.285714285714288
DE25,2019,2.1,Mittelfranken,2,DE,16.666666666666668
DE25,2020,3.8,Mittelfranken,2,DE,80.95238095238093
DE25,2021,3.4,Mittelfranken,2,DE,-10.526315789473681
DE25,2022,2.9,Mittelfranken,2,DE,-14.705882352941178
DE25,2023,2.4,Mittelfranken,2,DE,-17.24137931034483
DE25,2024,2.7,Mittelfranken,2,DE,12.50000000000001
DE26,2013,3.3,Unterfranken,2,DE,NA
DE26,2014,2.9,Unterfranken,2,DE,-12.12121212121212
DE26,2015,3,Unterfranken,2,DE,3.448275862068969
DE26,2016,2.5,Unterfranken,2,DE,-16.666666666666664
DE26,2017,2.3,Unterfranken,2,DE,-8.000000000000007
DE26,2018,2,Unterfranken,2,DE,-13.04347826086956
DE26,2019,2,Unterfranken,2,DE,0
DE26,2020,NA,Unterfranken,2,DE,NA
DE26,2021,2.6,Unterfranken,2,DE,NA
DE26,2022,2.2,Unterfranken,2,DE,-15.38461538461538
DE26,2023,2.1,Unterfranken,2,DE,-4.545454545454549
DE26,2024,2.7,Unterfranken,2,DE,28.571428571428577
DE27,2013,3.3,Schwaben,2,DE,NA
DE27,2014,3,Schwaben,2,DE,-9.090909090909086
DE27,2015,3,Schwaben,2,DE,0
DE27,2016,2.7,Schwaben,2,DE,-9.999999999999993
DE27,2017,2.6,Schwaben,2,DE,-3.703703703703707
DE27,2018,2.4,Schwaben,2,DE,-7.692307692307699
DE27,2019,2.2,Schwaben,2,DE,-8.333333333333323
DE27,2020,2.5,Schwaben,2,DE,13.636363636363628
DE27,2021,2.8,Schwaben,2,DE,11.999999999999993
DE27,2022,2.3,Schwaben,2,DE,-17.857142857142858
DE27,2023,1.8,Schwaben,2,DE,-21.7391304347826
DE27,2024,2.6,Schwaben,2,DE,44.44444444444445
DE30,2013,10.4,Berlin,2,DE,NA
DE30,2014,9.8,Berlin,2,DE,-5.769230769230766
DE30,2015,9.5,Berlin,2,DE,-3.0612244897959253
DE30,2016,7.8,Berlin,2,DE,-17.894736842105267
DE30,2017,7,Berlin,2,DE,-10.256410256410255
DE30,2018,6.1,Berlin,2,DE,-12.857142857142861
DE30,2019,5.3,Berlin,2,DE,-13.114754098360654
DE30,2020,6.1,Berlin,2,DE,15.094339622641506
DE30,2021,5.7,Berlin,2,DE,-6.55737704918032
DE30,2022,4.8,Berlin,2,DE,-15.789473684210531
DE30,2023,5.2,Berlin,2,DE,8.333333333333341
DE30,2024,5.5,Berlin,2,DE,5.769230769230766
DE40,2013,7.3,Brandenburg,2,DE,NA
DE40,2014,6.7,Brandenburg,2,DE,-8.219178082191776
DE40,2015,5.7,Brandenburg,2,DE,-14.925373134328357
DE40,2016,4.6,Brandenburg,2,DE,-19.298245614035096
DE40,2017,4.5,Brandenburg,2,DE,-2.173913043478253
DE40,2018,4.1,Brandenburg,2,DE,-8.888888888888896
DE40,2019,3.4,Brandenburg,2,DE,-17.073170731707314
DE40,2020,4.2,Brandenburg,2,DE,23.52941176470589
DE40,2021,3,Brandenburg,2,DE,-28.571428571428577
DE40,2022,3.3,Brandenburg,2,DE,9.999999999999993
DE40,2023,3.3,Brandenburg,2,DE,0
