geo,year,nuts_level,nuts_label,source,Hotel_Arrivals_Natives,Hotel_Arrivals_Foreign,Hotel_Arrivals_Total,Hotel_Beds,Hotel_Arrivals_Natives_pct_diff,Hotel_Arrivals_Foreign_pct_diff,Hotel_Arrivals_Total_pct_diff,Hotel_Beds_pct_diff,Avg_expenditure_per_journey,Avg_expenditure_per_stay,Avg_duration_of_stay,Avg_expenditure_per_journey_pct_diff,Avg_expenditure_per_stay_pct_diff,Avg_duration_of_stay_pct_diff,GDP,GDP_pct_diff,NUTS_label_el,GFCF_GHI,GFCF_Total,GFCF_pct,GFCF_pct_diff,GVA_GHI,GVA_total,GVA_GHI_pct,GVA_GHI_pct_diff,Hotel_Stays_Natives,Hotel_Stays_Foreign,Hotel_Stays_Total,Hotel_Occupancy,Hotel_Stays_Natives_pct_diff,Hotel_Stays_Foreign_pct_diff,Hotel_Stays_Total_pct_diff,Hotel_Occupancy_pct_diff,Turnover_Catering,Turnover_Accomodation,Turnover_Catering_pct_diff,Turnover_Accomodation_pct_diff
EL3,2000,1,ATTIKI,greek_tourism_GFCF,,,,,,,,,,,,,,,,,ATTΙΚΗ,2489.5208109111254,13586.756644166027,18.32314271986385,,,,,,,,,,,,,,,,,
EL3,2000,1,ATTIKI,greek_tourism_GVA,,,,,,,,,,,,,,,,,,,,,,13800.985273,55125.464069,25.035590187005848,,,,,,,,,,,,,
EL3,2001,1,ATTIKI,greek_tourism_GFCF,,,,,,,,,,,,,,,,,ATTΙΚΗ,2548.5778093832296,14912.344012202157,17.090390399375398,2.372223530458869,,,,,,,,,,,,,,,,
EL3,2001,1,ATTIKI,greek_tourism_GVA,,,,,,,,,,,,,,,,,,,,,,14009.05414,59419.656454,23.57646438236339,1.5076377728412056,,,,,,,,,,,,
EL3,2002,1,ATTIKI,greek_tourism_GFCF,,,,,,,,,,,,,,,,,ATTΙΚΗ,4217.416384999591,15155.868877348656,27.826952180239367,65.48117030102487,,,,,,,,,,,,,,,,
EL3,2002,1,ATTIKI,greek_tourism_GVA,,,,,,,,,,,,,,,,,,,,,,14575.007686,65329.791278,22.30989476757777,4.039912618968582,,,,,,,,,,,,
EL3,2003,1,ATTIKI,greek_tourism_GFCF,,,,,,,,,,,,,,,,,ATTΙΚΗ,4262.487750092742,16288.0553948347,26.16940848227021,1.0686961157892765,,,,,,,,,,,,,,,,
EL3,2003,1,ATTIKI,greek_tourism_GVA,,,,,,,,,,,,,,,,,,,,,,16595.653503,72220.518926,22.97913910034981,13.863771879454504,,,,,,,,,,,,
EL3,2004,1,ATTIKI,greek_tourism_GFCF,,,,,,,,,,,,,,,,,ATTΙΚΗ,4045.596162270659,16901.030725842516,23.936978920964517,-5.088380320092748,,,,,,,,,,,,,,,,
EL3,2004,1,ATTIKI,greek_tourism_GVA,,,,,,,,,,,,,,,,,,,,,,18550.059241,79370.020683,23.371619512470627,11.776612096936702,,,,,,,,,,,,
EL3,2005,1,ATTIKI,greek_tourism_GFCF,,,,,,,,,,,,,,,,,ATTΙΚΗ,3269.680489788466,15427.709560037843,21.193557456240093,-19.179266574316145,,,,,,,,,,,,,,,,
EL3,2005,1,ATTIKI,greek_tourism_GVA,,,,,,,,,,,,,,,,,,,,,,18833.434701,82002.169467,22.96699565805891,1.5276256335272116,,,,,,,,,,,,
EL3,2006,1,ATTIKI,greek_tourism_GFCF,,,,,,,,,,,,,,,,,ATTΙΚΗ,4819.147521119664,18689.045698914797,25.78594754787022,47.38894323681889,,,,,,,,,,,,,,,,
EL3,2006,1,ATTIKI,greek_tourism_GVA,,,,,,,,,,,,,,,,,,,,,,19690.423351,90669.806037,21.7166267488924,4.550357720753397,,,,,,,,,,,,
EL3,2007,1,ATTIKI,greek_tourism_GFCF,,,,,,,,,,,,,,,,,ATTΙΚΗ,5401.999132857267,20631.347304965857,26.18345303875057,12.094496156909203,,,,,,,,,,,,,,,,
EL3,2007,1,ATTIKI,greek_tourism_GVA,,,,,,,,,,,,,,,,,,,,,,22257.062218,96720.534386,23.011723786775978,13.034960301499298,,,,,,,,,,,,
EL3,2008,1,,greek_tourism_GDP,,,,,,,,,,,,,,,136.8,0.4,,,,,,,,,,,,,,,,,,,,,
EL3,2008,1,ATTIKI,greek_tourism_GFCF,,,,,,,,,,,,,,,,,ATTΙΚΗ,5685.350119654338,20331.41563147045,27.96337560899664,5.24529863534427,,,,,,,,,,,,,,,,
EL3,2008,1,ATTIKI,greek_tourism_GVA,,,,,,,,,,,,,,,,,,,,,,24138.556687,101010.048186,23.897183617367688,8.453471759082277,,,,,,,,,,,,
EL3,2009,1,,greek_tourism_GDP,,,,,,,,,,,,,,,132.2,-3.4,,,,,,,,,,,,,,,,,,,,,
EL3,2009,1,ATTIKI,greek_tourism_GFCF,,,,,,,,,,,,,,,,,ATTΙΚΗ,3883.6334056435912,18851.10114547103,20.60162626933139,-31.690514675291254,,,,,,,,,,,,,,,,
EL3,2009,1,ATTIKI,greek_tourism_GVA,,,,,,,,,,,,,,,,,,,,,,22668.878533,101364.420247,22.36374309423519,-6.088508824521009,,,,,,,,,,,,
EL3,2010,1,,greek_tourism_GDP,,,,,,,,,,,,,,,124.3,-6.0,,,,,,,,,,,,,,,,,,,,,
EL3,2010,1,ATTIKI,greek_tourism_GFCF,,,,,,,,,,,,,,,,,ATTΙΚΗ,3272.3603574887097,12797.12401041121,25.57106076979838,-15.739720625190731,,,,,,,,,,,,,,,,
EL3,2010,1,ATTIKI,greek_tourism_GVA,,,,,,,,,,,,,,,,,,,,,,22852.592172,95569.825135,23.911932599770783,0.81042226562978,,,,,,,,,,,,
EL3,2011,1,,greek_tourism_GDP,,,,,,,,,,,,,,,111.4,-10.3,,,,,,,,,,,,,,,,,,,,,
EL3,2011,1,ATTIKI,greek_tourism_GFCF,,,,,,,,,,,,,,,,,ATTΙΚΗ,2076.526191494088,9631.730055327718,21.55922331259142,-36.543474292431966,,,,,,,,,,,,,,,,
EL3,2011,1,ATTIKI,greek_tourism_GVA,,,,,,,,,,,,,,,,,,,,,,20388.868785,86506.054696,23.569296804311165,-10.780936221400143,,,,,,,,,,,,
EL3,2012,1,,greek_tourism_GDP,,,,,,,,,,,,,,,100.6,-9.7,,,,,,,,,,,,,,,,,,,,,
EL3,2012,1,ATTIKI,greek_tourism_GFCF,,,,,,,,,,,,,,,,,ATTΙΚΗ,1676.0657304534304,8021.9061403503265,20.89360933834405,-19.285114855812196,,,,,,,,,,,,,,,,
EL3,2012,1,ATTIKI,greek_tourism_GVA,,,,,,,,,,,,,,,,,,,,,,18233.775009,78167.190503,23.32663473212613,-10.569952647816788,,,,,,,,,,,,
EL3,2013,1,,greek_tourism_GDP,,,,,,,,,,,,,,,98.8,-1.8,,,,,,,,,,,,,,,,,,,,,
EL3,2013,1,ATTIKI,greek_tourism_GFCF,,,,,,,,,,,,,,,,,ATTΙΚΗ,1650.0386973051618,6755.873441025304,24.42376565678744,-1.5528647042516326,,,,,,,,,,,,,,,,
EL3,2013,1,ATTIKI,greek_tourism_GVA,,,,,,,,,,,,,,,,,,,,,,17914.831487,75206.353741,23.820901554004514,-1.7491908386638215,,,,,,,,,,,,
EL3,2014,1,,greek_tourism_GDP,,,,,,,,,,,,,,,100.0,1.2,,,,,,,,,,,,,,,,,,,,,
EL3,2014,1,ATTIKI,greek_tourism_GFCF,,,,,,,,,,,,,,,,,ATTΙΚΗ,1606.325204152036,6262.316673416231,25.650654349227448,-2.64924048293647,,,,,,,,,,,,,,,,
EL3,2014,1,ATTIKI,greek_tourism_GVA,,,,,,,,,,,,,,,,,,,,,,18056.346679,74004.657868,24.398932714757752,0.7899331461905754,,,,,,,,,,,,
EL3,2015,1,,greek_tourism_GDP,,,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,
EL3,2015,1,ATTIKI,greek_tourism_GFCF,,,,,,,,,,,,,,,,,ATTΙΚΗ,1837.0254846657915,6052.211393294748,30.35296299631956,14.361990954100726,,,,,,,,,,,,,,,,
EL3,2015,1,ATTIKI,greek_tourism_GVA,,,,,,,,,,,,,,,,,,,,,,17163.730769,73428.060156,23.374893375278017,-4.943502281323233,,,,,,,,,,,,
EL3,2016,1,,greek_tourism_GDP,,,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,
EL3,2016,1,ATTIKI,greek_tourism_GFCF,,,,,,,,,,,,,,,,,ATTΙΚΗ,2003.066168159159,6679.820242440282,29.986827421382763,9.038561788029591,,,,,,,,,,,,,,,,
EL3,2016,1,ATTIKI,greek_tourism_GVA,,,,,,,,,,,,,,,,,,,,,,16883.098755,72385.450122,23.32388446372145,-1.6350292239893531,,,,,,,,,,,,
EL3,2017,1,,greek_tourism_GDP,,,,,,,,,,,,,,,102.0,1.9,,,,,,,,,,,,,,,,,,,,,
EL3,2017,1,ATTIKI,greek_tourism_GFCF,,,,,,,,,,,,,,,,,ATTΙΚΗ,2133.462509729638,7041.8418150889975,30.296938865598115,6.509836951133513,,,,,,,,,,,,,,,,
EL3,2017,1,ATTIKI,greek_tourism_GVA,,,,,,,,,,,,,,,,,,,,,,18342.047636,73992.483435,24.789068814149065,8.641475727718092,,,,,,,,,,,,
EL3,2018,1,,greek_tourism_GDP,,,,,,,,,,,,,,,103.9,1.9,,,,,,,,,,,,,,,,,,,,,
EL3,2018,1,ATTIKI,greek_tourism_GFCF,,,,,,,,,,,,,,,,,ATTΙΚΗ,2213.907420892292,7434.338137047565,29.779482451298776,3.7706268938772407,,,,,,,,,,,,,,,,
EL3,2018,1,ATTIKI,greek_tourism_GVA,,,,,,,,,,,,,,,,,,,,,,19026.78658,74774.478028,25.445562552606845,3.7331652255447274,,,,,,,,,,,,
EL3,2019,1,,greek_tourism_GDP,,,,,,,,,,,,,,,107.4,3.3,,,,,,,,,,,,,,,,,,,,,
EL3,2019,1,ATTIKI,greek_tourism_GFCF,,,,,,,,,,,,,,,,,ATTΙΚΗ,1830.3220668150675,7269.12727619816,25.17939220583228,-17.326169579513152,,,,,,,,,,,,,,,,
EL3,2019,1,ATTIKI,greek_tourism_GVA,,,,,,,,,,,,,,,,,,,,,,18821.299167,77316.604765,24.34315270853708,-1.0799901083454468,,,,,,,,,,,,
EL3,2019,1,Αττική,greek_tourism_Turnover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2447373.0,1674803.0,,
EL3,2020,1,,greek_tourism_GDP,,,,,,,,,,,,,,,98.7,-8.0,,,,,,,,,,,,,,,,,,,,,
EL3,2020,1,ATTIKI,greek_tourism_GFCF,,,,,,,,,,,,,,,,,ATTΙΚΗ,1575.7168964699408,7539.063666054519,20.900697570240496,-13.910402707877726,,,,,,,,,,,,,,,,
EL3,2020,1,ATTIKI,greek_tourism_GVA,,,,,,,,,,,,,,,,,,,,,,15700.233351,71483.513021,21.963432807768804,-16.582626886204896,,,,,,,,,,,,
EL3,2020,1,Αττική,greek_tourism_Turnover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1848473.0,732109.0,-24.47113701099097,-56.28685881264841
EL3,2021,1,,greek_tourism_GDP,,,,,,,,,,,,,,,107.7,9.1,,,,,,,,,,,,,,,,,,,,,
EL3,2021,1,ATTIKI,greek_tourism_GFCF,,,,,,,,,,,,,,,,,ATTΙΚΗ,2093.838937026928,8804.953744330294,23.78023778234153,32.88167066798163,,,,,,,,,,,,,,,,
EL3,2021,1,ATTIKI,greek_tourism_GVA,,,,,,,,,,,,,,,,,,,,,,17823.559652,78311.167564,22.75992071939631,13.524170332568705,,,,,,,,,,,,
EL3,2021,1,Αττική,greek_tourism_Turnover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2436255.0,1274737.0,31.798246444497703,74.11847142980076
EL3,2022,1,,greek_tourism_GDP,,,,,,,,,,,,,,,114.1,5.9,,,,,,,,,,,,,,,,,,,,,
EL3,2022,1,ATTIKI,greek_tourism_GFCF,,,,,,,,,,,,,,,,,ATTΙΚΗ,2699.7195733221074,10797.684966857692,25.00276292194669,28.93635348836708,,,,,,,,,,,,,,,,
EL3,2022,1,ATTIKI,greek_tourism_GVA,,,,,,,,,,,,,,,,,,,,,,21532.617894,88222.999598,24.407034437863462,20.809862420404905,,,,,,,,,,,,
EL3,2022,1,Αττική,greek_tourism_Turnover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3698547.0,2233624.0,51.81280284699263,75.22233998071759
EL3,2023,1,,greek_tourism_GDP,,,,,,,,,,,,,,,117.5,3.0,,,,,,,,,,,,,,,,,,,,,
EL3,2023,1,Αττική,greek_tourism_Turnover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4408579.0,2631652.0,19.197593000710818,17.81983001615312
EL3,2024,1,Αττική,greek_tourism_Turnover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4464743.0,2871918.0,1.273970592338257,9.129854555237548
EL30,2000,2,Attiki,greek_tourism_GFCF,,,,,,,,,,,,,,,,,Αττική,2489.5208109111254,13586.756644166027,18.32314271986385,,,,,,,,,,,,,,,,,
EL30,2000,2,Attiki,greek_tourism_GVA,,,,,,,,,,,,,,,,,,,,,,13800.985273,55125.464069,25.035590187005848,,,,,,,,,,,,,
EL30,2001,2,Attiki,greek_tourism_GFCF,,,,,,,,,,,,,,,,,Αττική,2548.5778093832296,14912.344012202157,17.090390399375398,2.372223530458869,,,,,,,,,,,,,,,,
EL30,2001,2,Attiki,greek_tourism_GVA,,,,,,,,,,,,,,,,,,,,,,14009.05414,59419.656454,23.57646438236339,1.5076377728412056,,,,,,,,,,,,
EL30,2002,2,Attiki,greek_tourism_GFCF,,,,,,,,,,,,,,,,,Αττική,4217.416384999591,15155.868877348656,27.826952180239367,65.48117030102487,,,,,,,,,,,,,,,,
EL30,2002,2,Attiki,greek_tourism_GVA,,,,,,,,,,,,,,,,,,,,,,14575.007686,65329.791278,22.30989476757777,4.039912618968582,,,,,,,,,,,,
EL30,2003,2,Attiki,greek_tourism_GFCF,,,,,,,,,,,,,,,,,Αττική,4262.487750092742,16288.0553948347,26.16940848227021,1.0686961157892765,,,,,,,,,,,,,,,,
EL30,2003,2,Attiki,greek_tourism_GVA,,,,,,,,,,,,,,,,,,,,,,16595.653503,72220.518926,22.97913910034981,13.863771879454504,,,,,,,,,,,,
EL30,2004,2,Attiki,greek_tourism_GFCF,,,,,,,,,,,,,,,,,Αττική,4045.596162270659,16901.030725842516,23.936978920964517,-5.088380320092748,,,,,,,,,,,,,,,,
EL30,2004,2,Attiki,greek_tourism_GVA,,,,,,,,,,,,,,,,,,,,,,18550.059241,79370.020683,23.371619512470627,11.776612096936702,,,,,,,,,,,,
EL30,2005,2,Attiki,greek_tourism_GFCF,,,,,,,,,,,,,,,,,Αττική,3269.680489788466,15427.709560037843,21.193557456240093,-19.179266574316145,,,,,,,,,,,,,,,,
EL30,2005,2,Attiki,greek_tourism_GVA,,,,,,,,,,,,,,,,,,,,,,18833.434701,82002.169467,22.96699565805891,1.5276256335272116,,,,,,,,,,,,
EL30,2006,2,Attiki,greek_tourism_GFCF,,,,,,,,,,,,,,,,,Αττική,4819.147521119664,18689.045698914797,25.78594754787022,47.38894323681889,,,,,,,,,,,,,,,,
EL30,2006,2,Attiki,greek_tourism_GVA,,,,,,,,,,,,,,,,,,,,,,19690.423351,90669.806037,21.7166267488924,4.550357720753397,,,,,,,,,,,,
EL30,2007,2,Attiki,greek_tourism_GFCF,,,,,,,,,,,,,,,,,Αττική,5401.999132857267,20631.347304965857,26.18345303875057,12.094496156909203,,,,,,,,,,,,,,,,
EL30,2007,2,Attiki,greek_tourism_GVA,,,,,,,,,,,,,,,,,,,,,,22257.062218,96720.534386,23.011723786775978,13.034960301499298,,,,,,,,,,,,
EL30,2008,2,,greek_tourism_GDP,,,,,,,,,,,,,,,136.8,0.4,,,,,,,,,,,,,,,,,,,,,
EL30,2008,2,Attiki,greek_tourism_GFCF,,,,,,,,,,,,,,,,,Αττική,5685.350119654338,20331.41563147045,27.96337560899664,5.24529863534427,,,,,,,,,,,,,,,,
EL30,2008,2,Attiki,greek_tourism_GVA,,,,,,,,,,,,,,,,,,,,,,24138.556687,101010.048186,23.897183617367688,8.453471759082277,,,,,,,,,,,,
EL30,2009,2,,greek_tourism_GDP,,,,,,,,,,,,,,,132.2,-3.4,,,,,,,,,,,,,,,,,,,,,
EL30,2009,2,Attiki,greek_tourism_GFCF,,,,,,,,,,,,,,,,,Αττική,3883.6334056435912,18851.10114547103,20.60162626933139,-31.690514675291254,,,,,,,,,,,,,,,,
EL30,2009,2,Attiki,greek_tourism_GVA,,,,,,,,,,,,,,,,,,,,,,22668.878533,101364.420247,22.36374309423519,-6.088508824521009,,,,,,,,,,,,
EL30,2010,2,,greek_tourism_GDP,,,,,,,,,,,,,,,124.3,-6.0,,,,,,,,,,,,,,,,,,,,,
EL30,2010,2,Attiki,greek_tourism_GFCF,,,,,,,,,,,,,,,,,Αττική,3272.3603574887097,12797.12401041121,25.57106076979838,-15.739720625190731,,,,,,,,,,,,,,,,
EL30,2010,2,Attiki,greek_tourism_GVA,,,,,,,,,,,,,,,,,,,,,,22852.592172,95569.825135,23.911932599770783,0.81042226562978,,,,,,,,,,,,
EL30,2011,2,,greek_tourism_GDP,,,,,,,,,,,,,,,111.4,-10.3,,,,,,,,,,,,,,,,,,,,,
EL30,2011,2,Attiki,greek_tourism_GFCF,,,,,,,,,,,,,,,,,Αττική,2076.526191494088,9631.730055327718,21.55922331259142,-36.543474292431966,,,,,,,,,,,,,,,,
EL30,2011,2,Attiki,greek_tourism_GVA,,,,,,,,,,,,,,,,,,,,,,20388.868785,86506.054696,23.569296804311165,-10.780936221400143,,,,,,,,,,,,
EL30,2012,2,,greek_tourism_GDP,,,,,,,,,,,,,,,100.6,-9.7,,,,,,,,,,,,,,,,,,,,,
EL30,2012,2,Attiki,greek_tourism_GFCF,,,,,,,,,,,,,,,,,Αττική,1676.0657304534304,8021.9061403503265,20.89360933834405,-19.285114855812196,,,,,,,,,,,,,,,,
EL30,2012,2,Attiki,greek_tourism_GVA,,,,,,,,,,,,,,,,,,,,,,18233.775009,78167.190503,23.32663473212613,-10.569952647816788,,,,,,,,,,,,
EL30,2013,2,,greek_tourism_GDP,,,,,,,,,,,,,,,98.8,-1.8,,,,,,,,,,,,,,,,,,,,,
EL30,2013,2,Attiki,greek_tourism_GFCF,,,,,,,,,,,,,,,,,Αττική,1650.0386973051618,6755.873441025304,24.42376565678744,-1.5528647042516326,,,,,,,,,,,,,,,,
EL30,2013,2,Attiki,greek_tourism_GVA,,,,,,,,,,,,,,,,,,,,,,17914.831487,75206.353741,23.820901554004514,-1.7491908386638215,,,,,,,,,,,,
EL30,2014,2,,greek_tourism_GDP,,,,,,,,,,,,,,,100.0,1.2,,,,,,,,,,,,,,,,,,,,,
EL30,2014,2,Attiki,greek_tourism_GFCF,,,,,,,,,,,,,,,,,Αττική,1606.325204152036,6262.316673416231,25.650654349227448,-2.64924048293647,,,,,,,,,,,,,,,,
EL30,2014,2,Attiki,greek_tourism_GVA,,,,,,,,,,,,,,,,,,,,,,18056.346679,74004.657868,24.398932714757752,0.7899331461905754,,,,,,,,,,,,
EL30,2015,2,Αττική,greek_tourism_Arrivals,1189619.0,2615990.0,3805609.0,53590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EL30,2015,2,,greek_tourism_GDP,,,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,
EL30,2015,2,Attiki,greek_tourism_GFCF,,,,,,,,,,,,,,,,,Αττική,1837.0254846657915,6052.211393294748,30.35296299631956,14.361990954100726,,,,,,,,,,,,,,,,
EL30,2015,2,Attiki,greek_tourism_GVA,,,,,,,,,,,,,,,,,,,,,,17163.730769,73428.060156,23.374893375278017,-4.943502281323233,,,,,,,,,,,,
EL30,2015,2,Αττική,greek_tourism_Stays,,,,53590.0,,,,,,,,,,,,,,,,,,,,,,2332643.0,5661483.0,7994126.0,47.1,,,,,,,,
EL30,2016,2,Αττική,greek_tourism_Arrivals,1191349.0,2530513.0,3721862.0,53732.0,0.1454247116093472,-3.267481909334516,-2.200620189830327,0.2649748087329726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EL30,2016,2,Attica,greek_tourism_AvgExpenditureDuration,,,,,,,,,381.7168607865996,70.01203136228933,5.452160912334336,,,,,,,,,,,,,,,,,,,,,,,,,,
EL30,2016,2,,greek_tourism_GDP,,,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,
EL30,2016,2,Attiki,greek_tourism_GFCF,,,,,,,,,,,,,,,,,Αττική,2003.066168159159,6679.820242440282,29.986827421382763,9.038561788029591,,,,,,,,,,,,,,,,
EL30,2016,2,Attiki,greek_tourism_GVA,,,,,,,,,,,,,,,,,,,,,,16883.098755,72385.450122,23.32388446372145,-1.6350292239893531,,,,,,,,,,,,
EL30,2016,2,Αττική,greek_tourism_Stays,,,,53732.0,,,,,,,,,,,,,,,,,,,,,,2332698.0,5671125.0,8003823.0,47.2,0.002357840441079,0.1703087335950668,0.1213015656745965,0.2123142250530816,,,,
EL30,2017,2,Αττική,greek_tourism_Arrivals,1200521.0,2906545.0,4107066.0,55816.0,0.7698835521748875,14.859911804444396,10.349765789274294,3.8785081515670368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EL30,2017,2,Attica,greek_tourism_AvgExpenditureDuration,,,,,,,,,405.5216388722123,70.7670753329427,5.730371602391748,6.236239613979437,1.078448883658661,5.102760071296138,,,,,,,,,,,,,,,,,,,,,,,
EL30,2017,2,,greek_tourism_GDP,,,,,,,,,,,,,,,102.0,1.9,,,,,,,,,,,,,,,,,,,,,
EL30,2017,2,Attiki,greek_tourism_GFCF,,,,,,,,,,,,,,,,,Αττική,2133.462509729638,7041.8418150889975,30.296938865598115,6.509836951133513,,,,,,,,,,,,,,,,
EL30,2017,2,Attiki,greek_tourism_GVA,,,,,,,,,,,,,,,,,,,,,,18342.047636,73992.483435,24.789068814149065,8.641475727718092,,,,,,,,,,,,
EL30,2017,2,Αττική,greek_tourism_Stays,,,,55816.0,,,,,,,,,,,,,,,,,,,,,,2360438.0,6473146.0,8833584.0,49.7,1.1891809398387618,14.142185192532349,10.36705834199482,5.296610169491525,,,,
EL30,2018,2,Αττική,greek_tourism_Arrivals,1327170.0,3424862.0,4752032.0,62686.0,10.549503090741435,17.832753320523164,15.703813866151654,12.308298695714493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EL30,2018,2,Attica,greek_tourism_AvgExpenditureDuration,,,,,,,,,401.1600811644533,72.61034174237483,5.524833949794502,-1.0755425332884432,2.6046949103944046,-3.58681193574704,,,,,,,,,,,,,,,,,,,,,,,
EL30,2018,2,,greek_tourism_GDP,,,,,,,,,,,,,,,103.9,1.9,,,,,,,,,,,,,,,,,,,,,
EL30,2018,2,Attiki,greek_tourism_GFCF,,,,,,,,,,,,,,,,,Αττική,2213.907420892292,7434.338137047565,29.779482451298776,3.7706268938772407,,,,,,,,,,,,,,,,
EL30,2018,2,Attiki,greek_tourism_GVA,,,,,,,,,,,,,,,,,,,,,,19026.78658,74774.478028,25.445562552606845,3.7331652255447274,,,,,,,,,,,,
EL30,2018,2,Αττική,greek_tourism_Stays,,,,62686.0,,,,,,,,,,,,,,,,,,,,,,2596000.0,7576299.0,10172299.0,49.9,9.97958853399242,17.041991637451094,15.154834096783368,0.4024144869215205,,,,
EL30,2019,2,Αττική,greek_tourism_Arrivals,1386319.0,3458674.0,4844993.0,64506.0,4.456776449136132,0.987251457139003,1.956236826688036,2.903359601824969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EL30,2019,2,Attica,greek_tourism_AvgExpenditureDuration,,,,,,,,,437.5583255673396,76.16579048701293,5.744814342102153,9.073246843811718,4.896614806266869,3.9816652284333927,,,,,,,,,,,,,,,,,,,,,,,
EL30,2019,2,,greek_tourism_GDP,,,,,,,,,,,,,,,107.4,3.3,,,,,,,,,,,,,,,,,,,,,
EL30,2019,2,Attiki,greek_tourism_GFCF,,,,,,,,,,,,,,,,,Αττική,1830.3220668150675,7269.12727619816,25.17939220583228,-17.326169579513152,,,,,,,,,,,,,,,,
EL30,2019,2,Attiki,greek_tourism_GVA,,,,,,,,,,,,,,,,,,,,,,18821.299167,77316.604765,24.34315270853708,-1.0799901083454468,,,,,,,,,,,,
EL30,2019,2,Αττική,greek_tourism_Stays,,,,64506.0,,,,,,,,,,,,,,,,,,,,,,2656897.0,7603950.0,10260847.0,48.5,2.3458012326656394,0.3649671165301158,0.870481687571315,-2.8056112224448877,,,,
EL30,2019,2,ΑΤΤΙΚΗΣ,greek_tourism_Turnover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2447373.0,1674803.0,,
EL30,2019,3,ΑΤΤΙΚΗΣ,greek_tourism_Turnover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2447373.0,1674803.0,,
EL30,2020,2,Αττική,greek_tourism_Arrivals,588199.0,743521.0,1331720.0,59328.0,-57.57116507816743,-78.50271520241571,-72.51347937963996,-8.027160264161473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EL30,2020,2,Attica,greek_tourism_AvgExpenditureDuration,,,,,,,,,469.3746011611667,61.05983633766274,7.68712511061299,7.271322183750942,-19.832990707194085,33.8098092096063,,,,,,,,,,,,,,,,,,,,,,,
EL30,2020,2,,greek_tourism_GDP,,,,,,,,,,,,,,,98.7,-8.0,,,,,,,,,,,,,,,,,,,,,
EL30,2020,2,Attiki,greek_tourism_GFCF,,,,,,,,,,,,,,,,,Αττική,1575.7168964699408,7539.063666054519,20.900697570240496,-13.910402707877726,,,,,,,,,,,,,,,,
EL30,2020,2,Attiki,greek_tourism_GVA,,,,,,,,,,,,,,,,,,,,,,15700.233351,71483.513021,21.963432807768804,-16.582626886204896,,,,,,,,,,,,
EL30,2020,2,Αττική,greek_tourism_Stays,,,,59328.0,,,,,,,,,,,,,,,,,,,,,,1179198.0,1790303.0,2969501.0,22.8,-55.61747406843397,-76.45561846145753,-71.05988423762678,-52.98969072164949,,,,
EL30,2020,2,ΑΤΤΙΚΗΣ,greek_tourism_Turnover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1848473.0,732109.0,-24.47113701099097,-56.28685881264841
EL30,2020,3,ΑΤΤΙΚΗΣ,greek_tourism_Turnover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1848473.0,732109.0,-24.47113701099097,-56.28685881264841
EL30,2021,2,Αττική,greek_tourism_Arrivals,796468.0,1468710.0,2265178.0,54088.0,35.40791466833504,97.53443413165196,70.09416393836541,-8.832254584681769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EL30,2021,2,Attica,greek_tourism_AvgExpenditureDuration,,,,,,,,,555.4106605737152,68.41195910415948,8.118619432138816,18.32993502411664,12.040849120261772,5.613207998008216,,,,,,,,,,,,,,,,,,,,,,,
EL30,2021,2,,greek_tourism_GDP,,,,,,,,,,,,,,,107.7,9.1,,,,,,,,,,,,,,,,,,,,,
EL30,2021,2,Attiki,greek_tourism_GFCF,,,,,,,,,,,,,,,,,Αττική,2093.838937026928,8804.953744330294,23.78023778234153,32.88167066798163,,,,,,,,,,,,,,,,
EL30,2021,2,Attiki,greek_tourism_GVA,,,,,,,,,,,,,,,,,,,,,,17823.559652,78311.167564,22.75992071939631,13.524170332568705,,,,,,,,,,,,
EL30,2021,2,Αττική,greek_tourism_Stays,,,,54088.0,,,,,,,,,,,,,,,,,,,,,,1608025.0,3318037.0,4926062.0,33.5,36.36598773064405,85.333823380735,65.8885449104075,46.92982456140351,,,,
